Physician,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY312907,855,1,1068.0,10000
PHY312916,406,1,1068.0,10000
PHY312916,696,1,1068.0,8000
PHY312917,384,1,1068.0,7000
PHY312921,067,1,1068.0,46000
PHY312926,178,1,1068.0,7000
PHY312930,237,2,2136.0,52000
PHY312931,027,1,1068.0,4000
PHY312953,305,1,1068.0,11000
PHY312954,310,1,1068.0,3000
PHY312954,939,1,1068.0,19000
PHY312959,281,1,1068.0,3000
PHY312969,254,1,1068.0,57000
PHY312973,096,1,1068.0,10000
PHY312973,882,1,1068.0,14000
PHY312976,032,1,1068.0,7000
PHY312976,058,1,1068.0,21000
PHY312976,059,1,1068.0,6000
PHY312976,178,1,1068.0,17000
PHY312976,193,1,1068.0,28000
PHY312976,215,1,1068.0,12000
PHY312976,228,1,1068.0,4000
PHY312976,261,1,0.0,2000
PHY312976,289,2,2136.0,18000
PHY312976,294,1,1068.0,8000
PHY312976,299,1,1068.0,6000
PHY312976,301,1,1068.0,5000
PHY312976,379,1,1068.0,12000
PHY312976,473,1,1068.0,12000
PHY312976,482,1,1068.0,6000
PHY312976,555,1,0.0,12000
PHY312976,557,1,1068.0,49000
PHY312976,682,1,1068.0,16000
PHY312976,836,1,1068.0,5000
PHY312981,237,1,1068.0,11000
PHY312987,241,1,1068.0,6000
PHY312994,078,1,1068.0,200
PHY313016,476,1,1068.0,16000
PHY313016,674,1,1068.0,5000
PHY313019,236,1,1068.0,14000
PHY313019,348,1,1068.0,3000
PHY313021,055,1,1068.0,12000
PHY313045,165,1,1068.0,5000
PHY313045,761,1,1068.0,5000
PHY313050,389,1,1068.0,6000
PHY313050,683,1,1068.0,3000
PHY313053,811,1,1068.0,21000
PHY313064,208,1,1068.0,6000
PHY313100,241,1,1068.0,13000
PHY313103,883,1,1068.0,3000
PHY313125,513,1,1068.0,4000
PHY313129,458,1,1068.0,19000
PHY313129,694,1,1068.0,7000
PHY313137,034,1,1068.0,7000
PHY313137,196,1,1068.0,7000
PHY313137,248,1,1068.0,3000
PHY313137,256,1,1068.0,13000
PHY313137,305,2,2136.0,4000
PHY313137,341,1,1068.0,0
PHY313137,384,1,1068.0,4000
PHY313137,440,1,1068.0,5000
PHY313140,671,1,1068.0,3000
PHY313143,660,1,1068.0,8000
PHY313145,079,1,1068.0,12000
PHY313145,327,2,2136.0,10000
PHY313145,379,2,2136.0,10000
PHY313145,463,2,2136.0,22000
PHY313145,542,2,2136.0,22000
PHY313145,999,2,2136.0,64000
PHY313177,467,1,1068.0,11000
PHY313179,221,1,1068.0,19000
PHY313192,951,1,1068.0,18000
PHY313194,939,1,1068.0,2000
PHY313197,331,1,1068.0,22000
PHY313198,250,1,1068.0,6000
PHY313198,499,1,1068.0,14000
PHY313198,685,1,1068.0,2000
PHY313198,949,1,1068.0,18000
PHY313202,040,1,1068.0,8000
PHY313202,166,1,1068.0,7000
PHY313202,180,1,1068.0,5000
PHY313202,192,2,0.0,36000
PHY313202,194,2,2136.0,72000
PHY313202,196,2,2136.0,24000
PHY313202,215,1,1068.0,17000
PHY313202,298,1,1068.0,8000
PHY313202,389,2,2136.0,12000
PHY313202,390,1,1068.0,9000
PHY313202,535,1,1068.0,10000
PHY313202,946,1,1068.0,28000
PHY313203,340,1,1068.0,6000
PHY313207,031,1,1068.0,4000
PHY313209,326,1,1068.0,6300
PHY313209,664,1,1068.0,5000
PHY313234,101,1,1068.0,3000
PHY313234,378,2,2136.0,10000
PHY313248,224,1,1068.0,37000
PHY313248,939,1,1068.0,16000
PHY313250,166,1,1068.0,4000
PHY313250,199,1,1068.0,8000
PHY313250,216,1,1068.0,9000
PHY313250,434,1,1068.0,9000
PHY313257,918,1,1068.0,12000
PHY313277,238,1,1068.0,10000
PHY313277,296,1,1068.0,9000
PHY313277,304,1,1068.0,0
PHY313277,305,1,1068.0,27000
PHY313277,377,1,1068.0,6000
PHY313277,463,1,1068.0,11000
PHY313279,246,1,1068.0,3000
PHY313280,207,1,1068.0,14000
PHY313283,887,1,1068.0,5000
PHY313284,538,1,1068.0,8000
PHY313286,205,1,1068.0,13000
PHY313286,409,1,1068.0,17000
PHY313286,627,1,1068.0,9000
PHY313286,654,1,1068.0,4000
PHY313287,412,1,1068.0,5000
PHY313287,663,1,1068.0,9000
PHY313291,712,1,1068.0,3000
PHY313291,858,1,1068.0,8000
PHY313304,179,1,1068.0,11000
PHY313305,693,1,1068.0,15000
PHY313321,462,1,0.0,5000
PHY313321,940,1,1068.0,20000
PHY313349,097,1,1068.0,0
PHY313350,539,1,1068.0,10000
PHY313350,814,1,1068.0,9000
PHY313358,456,2,2136.0,26000
PHY313359,178,1,1068.0,4000
PHY313359,358,1,1068.0,28000
PHY313359,470,1,1068.0,5000
PHY313359,880,1,1068.0,3000
PHY313375,512,2,2136.0,20000
PHY313376,056,1,1068.0,5000
PHY313377,803,1,1068.0,4000
PHY313379,515,1,1068.0,10000
PHY313416,167,1,1068.0,11000
PHY313416,176,1,1068.0,6000
PHY313419,236,1,1068.0,11000
PHY313422,294,1,1068.0,6000
PHY313437,884,1,1068.0,5000
PHY313438,072,1,1068.0,13000
PHY313438,340,1,1068.0,4000
PHY313438,460,1,1068.0,13000
PHY313453,537,1,1068.0,14000
PHY313453,865,1,1068.0,10000
PHY313453,987,1,1068.0,27000
PHY313458,502,1,1068.0,15000
PHY313473,164,1,1068.0,7000
PHY313477,414,1,1068.0,33000
PHY313485,385,1,1068.0,5000
PHY313485,502,1,1068.0,11000
PHY313485,618,1,1068.0,3000
PHY313506,088,1,1068.0,10000
PHY313506,227,1,1068.0,40000
PHY313506,350,1,1068.0,3000
PHY313506,562,2,1068.0,17000
PHY313506,848,1,1068.0,5000
PHY313506,975,1,1068.0,10000
PHY313508,193,1,1068.0,25000
PHY313508,204,1,1068.0,5000
PHY313508,241,1,1068.0,4000
PHY313508,308,1,1068.0,7000
PHY313508,465,1,1068.0,8000
PHY313508,489,1,1068.0,10000
PHY313508,544,1,1068.0,0
PHY313508,582,1,1068.0,6000
PHY313508,615,1,1068.0,8000
PHY313508,758,1,1068.0,4000
PHY313508,800,1,1068.0,7000
PHY313508,858,1,1068.0,30000
PHY313508,872,1,1068.0,5000
PHY313508,939,1,1068.0,18000
PHY313508,946,1,1068.0,12000
PHY313508,947,1,1068.0,23000
PHY313516,425,1,1068.0,13000
PHY313519,627,1,0.0,3000
PHY313528,069,1,1068.0,7000
PHY313528,606,1,1068.0,5000
PHY313528,643,1,1068.0,0
PHY313528,694,1,1068.0,9000
PHY313528,740,1,1068.0,4000
PHY313528,855,1,1068.0,10000
PHY313531,335,1,1068.0,5000
PHY313531,346,1,1068.0,13000
PHY313531,355,1,1068.0,7000
PHY313531,368,1,1068.0,16000
PHY313531,604,1,1068.0,4000
PHY313537,182,1,1068.0,5000
PHY313537,197,1,1068.0,7000
PHY313548,066,1,1068.0,17000
PHY313557,574,1,1068.0,4000
PHY313563,383,1,1068.0,3000
PHY313567,033,1,1068.0,16000
PHY313567,206,1,1068.0,10000
PHY313567,219,1,1068.0,2000
PHY313567,225,1,1068.0,5000
PHY313567,250,1,1068.0,7000
PHY313567,258,1,1068.0,10000
PHY313567,290,1,1068.0,16000
PHY313567,296,1,1068.0,8000
PHY313567,340,1,1068.0,4000
PHY313567,377,1,1068.0,4000
PHY313567,385,1,1068.0,7000
PHY313567,388,1,1068.0,3000
PHY313567,457,1,1068.0,13000
PHY313567,467,1,1068.0,5000
PHY313567,479,1,1068.0,21000
PHY313567,481,1,1068.0,8000
PHY313567,506,1,1068.0,17000
PHY313567,512,1,1068.0,14000
PHY313567,533,1,1068.0,12000
PHY313567,626,1,1068.0,7000
PHY313567,870,1,1068.0,28000
PHY313567,881,1,1068.0,57000
PHY313567,897,1,1068.0,8000
PHY313567,959,1,1068.0,13000
PHY313576,239,2,2136.0,18000
PHY313581,407,1,1068.0,8000
PHY313584,199,1,1068.0,32000
PHY313584,208,1,1068.0,93000
PHY313584,240,1,1068.0,103000
PHY313586,166,1,1068.0,4000
PHY313586,259,1,1068.0,5000
PHY313586,433,1,1068.0,3000
PHY313586,620,1,1068.0,11000
PHY313587,215,1,1068.0,2000
PHY313599,186,1,1068.0,6000
PHY313599,188,1,1068.0,3000
PHY313599,201,1,1068.0,13000
PHY313599,208,1,1068.0,4000
PHY313599,230,1,1068.0,5000
PHY313599,238,1,1068.0,12000
PHY313599,256,1,1068.0,6000
PHY313599,340,1,1068.0,8000
PHY313599,369,1,1068.0,5000
PHY313599,383,1,1068.0,6000
PHY313599,420,1,1068.0,6000
PHY313599,461,1,1068.0,11000
PHY313599,687,1,1068.0,3000
PHY313599,949,1,1068.0,22000
PHY313599,950,1,1068.0,12000
PHY313607,028,1,1068.0,9000
PHY313607,863,1,1068.0,12000
PHY313612,175,1,1068.0,5000
PHY313616,253,1,1068.0,14000
PHY313623,939,1,1068.0,28000
PHY313627,031,1,1068.0,4000
PHY313641,179,1,1068.0,23000
PHY313641,379,1,1068.0,7000
PHY313641,503,1,1068.0,7000
PHY313641,504,1,1068.0,6000
PHY313641,546,1,1068.0,3000
PHY313641,645,1,1068.0,6000
PHY313641,804,1,1068.0,4000
PHY313641,862,1,1068.0,9000
PHY313651,335,1,1068.0,17000
PHY313651,352,1,1068.0,5000
PHY313651,511,1,1068.0,19000
PHY313651,718,1,1068.0,13000
PHY313653,377,1,1068.0,7000
PHY313653,742,1,1068.0,8000
PHY313657,897,1,1068.0,10000
PHY313657,949,1,0.0,10000
PHY313661,286,1,1068.0,10000
PHY313675,379,1,1068.0,5000
PHY313711,386,1,1068.0,1000
PHY313711,894,1,1068.0,7000
PHY313712,484,1,0.0,8000
PHY313712,496,1,1068.0,10000
PHY313740,463,1,1068.0,21000
PHY313741,498,1,1068.0,13000
PHY313742,251,1,1068.0,6000
PHY313744,370,1,1068.0,17000
PHY313750,061,1,1068.0,7000
PHY313750,341,1,1068.0,0
PHY313776,038,1,1068.0,10000
PHY313778,203,1,1068.0,13000
PHY313778,208,1,1068.0,0
PHY313778,250,1,1068.0,6000
PHY313778,286,1,1068.0,7000
PHY313778,303,1,1068.0,21000
PHY313778,328,1,1068.0,13000
PHY313778,390,1,1068.0,31000
PHY313778,393,1,1068.0,5000
PHY313778,484,1,1068.0,6000
PHY313778,488,1,1068.0,18000
PHY313778,503,1,1068.0,10000
PHY313778,604,1,1068.0,17000
PHY313778,617,1,1068.0,6000
PHY313778,986,1,1068.0,12000
PHY313778,OTH,1,1068.0,13000
PHY313782,024,1,1068.0,13000
PHY313793,342,1,1068.0,7000
PHY313803,224,1,1068.0,17000
PHY313811,034,1,1068.0,4000
PHY313811,292,1,1068.0,3000
PHY313811,744,1,1068.0,8000
PHY313811,951,1,1068.0,7000
PHY313816,185,1,1068.0,3000
PHY313816,855,1,1068.0,13000
PHY313826,653,1,1068.0,19000
PHY313830,231,1,1068.0,8000
PHY313830,358,1,1068.0,13000
PHY313844,870,1,1068.0,0
PHY313847,184,1,1068.0,26000
PHY313847,357,1,1068.0,38000
PHY313850,002,1,1068.0,30000
PHY313850,167,1,0.0,8000
PHY313850,220,1,1068.0,23000
PHY313850,316,1,1068.0,43000
PHY313850,357,1,1068.0,15000
PHY313850,390,1,1068.0,4000
PHY313850,481,1,1068.0,10000
PHY313850,698,1,1068.0,16000
PHY313850,814,1,1068.0,6000
PHY313850,855,1,0.0,4000
PHY313850,862,1,1068.0,12000
PHY313859,091,1,1068.0,12000
PHY313867,020,1,1068.0,33000
PHY313867,079,1,1068.0,4000
PHY313867,165,1,1068.0,5000
PHY313867,188,1,1068.0,8000
PHY313867,205,1,1068.0,13000
PHY313867,231,1,1068.0,4000
PHY313867,250,1,0.0,11000
PHY313867,308,1,1068.0,3000
PHY313867,381,1,1068.0,3000
PHY313867,391,1,1068.0,3000
PHY313867,395,1,1068.0,4000
PHY313867,412,1,1068.0,3500
PHY313867,454,1,1068.0,12000
PHY313867,456,1,1068.0,6000
PHY313867,470,1,1068.0,10000
PHY313867,579,1,1068.0,16000
PHY313867,581,1,1068.0,20000
PHY313867,672,1,1068.0,15000
PHY313867,687,2,2136.0,15000
PHY313867,694,1,1068.0,3000
PHY313867,868,1,1068.0,10000
PHY313867,939,1,1068.0,30000
PHY313867,951,1,1068.0,18000
PHY313870,552,1,1068.0,0
PHY313876,870,1,1068.0,8000
PHY313880,497,1,1068.0,9000
PHY313889,327,1,1068.0,11000
PHY313890,826,1,1068.0,9000
PHY313900,810,2,2136.0,12000
PHY313904,055,1,1068.0,8000
PHY313904,070,2,2136.0,40000
PHY313904,073,1,1068.0,5000
PHY313904,088,1,1068.0,5000
PHY313904,163,1,1068.0,5000
PHY313904,164,2,2136.0,11000
PHY313904,176,1,1068.0,5000
PHY313904,177,1,1068.0,3000
PHY313904,183,1,1068.0,17000
PHY313904,188,1,1068.0,3000
PHY313904,193,1,1068.0,6000
PHY313904,202,1,0.0,6000
PHY313904,204,5,5340.0,46000
PHY313904,244,1,1068.0,2000
PHY313904,263,1,1068.0,7000
PHY313904,264,1,1068.0,5000
PHY313904,282,1,1068.0,3000
PHY313904,286,1,1068.0,11000
PHY313904,291,1,0.0,6000
PHY313904,309,1,1068.0,6000
PHY313904,327,1,1068.0,5000
PHY313904,337,1,1068.0,15000
PHY313904,343,1,1068.0,6000
PHY313904,345,1,1068.0,10000
PHY313904,377,1,1068.0,8000
PHY313904,383,1,1068.0,9000
PHY313904,470,1,1068.0,11000
PHY313904,485,2,2136.0,14000
PHY313904,498,1,1068.0,8000
PHY313904,504,1,1068.0,9000
PHY313904,538,1,1068.0,18000
PHY313904,574,1,1068.0,4000
PHY313904,653,1,1068.0,4000
PHY313904,670,1,1068.0,9000
PHY313904,697,1,1068.0,4000
PHY313904,699,1,1068.0,6000
PHY313904,803,1,1068.0,7000
PHY313904,816,2,2136.0,16000
PHY313904,830,1,1068.0,15000
PHY313904,844,1,1068.0,12000
PHY313904,856,2,2136.0,24000
PHY313904,862,1,1068.0,9000
PHY313904,865,1,1068.0,10000
PHY313904,882,1,1068.0,4000
PHY313904,895,1,1068.0,2000
PHY313904,947,1,1068.0,29000
PHY313904,950,2,2136.0,18000
PHY313920,258,1,1068.0,6000
PHY313920,369,1,1068.0,36000
PHY313920,458,1,1068.0,20000
PHY313920,697,1,1068.0,8000
PHY313926,333,1,1068.0,4000
PHY313926,668,1,1068.0,9000
PHY313927,095,1,1068.0,6000
PHY313927,166,1,1068.0,5000
PHY313927,183,1,1068.0,8000
PHY313927,184,1,1068.0,7000
PHY313927,188,1,1068.0,3000
PHY313927,193,1,1068.0,6000
PHY313927,202,2,2136.0,66000
PHY313927,223,1,1068.0,5000
PHY313927,237,2,2136.0,34000
PHY313927,245,1,1068.0,11000
PHY313927,254,1,1068.0,8000
PHY313927,284,1,1068.0,25000
PHY313927,291,1,1068.0,9000
PHY313927,292,1,1068.0,4000
PHY313927,326,1,1068.0,16000
PHY313927,344,1,1068.0,6000
PHY313927,346,1,1068.0,14000
PHY313927,347,1,1068.0,2000
PHY313927,350,1,1068.0,2000
PHY313927,352,1,1068.0,7000
PHY313927,456,1,0.0,2000
PHY313927,509,1,1068.0,7000
PHY313927,547,1,1068.0,11000
PHY313927,548,1,1068.0,7000
PHY313927,550,1,1068.0,14000
PHY313927,555,1,1068.0,11000
PHY313927,573,1,1068.0,6000
PHY313927,580,1,1068.0,30000
PHY313927,615,1,1068.0,6000
PHY313927,675,1,1068.0,4000
PHY313927,684,1,1068.0,6000
PHY313927,801,1,1068.0,5000
PHY313927,876,1,1068.0,2000
PHY313927,885,1,1068.0,7000
PHY313927,886,1,1068.0,2000
PHY313927,895,1,1068.0,10000
PHY313927,949,1,1068.0,15000
PHY313930,470,1,1068.0,22000
PHY313930,736,1,1068.0,10000
PHY313930,887,1,1068.0,6000
PHY313936,251,1,1068.0,6000
PHY313941,922,1,1068.0,5000
PHY313947,354,1,1068.0,5000
PHY313952,339,1,1068.0,7000
PHY313953,057,1,1068.0,19000
PHY313955,684,1,1068.0,3000
PHY313960,454,1,1068.0,12000
PHY313970,233,1,1068.0,0
PHY313970,299,1,1068.0,4000
PHY313977,349,1,1068.0,10000
PHY313978,067,2,2136.0,24000
PHY313978,691,1,1068.0,3000
PHY313984,178,1,1068.0,11000
PHY313984,237,1,1068.0,16000
PHY313984,550,1,1068.0,16000
PHY313984,597,1,1068.0,3000
PHY313984,862,1,1068.0,10000
PHY313984,948,1,1068.0,0
PHY313985,062,2,2136.0,42000
PHY313985,656,1,1068.0,14000
PHY313988,476,1,1068.0,14000
PHY314011,039,1,1068.0,5000
PHY314011,854,1,1068.0,13000
PHY314013,616,1,1068.0,4000
PHY314016,137,1,1068.0,5000
PHY314029,552,1,1068.0,14000
PHY314038,244,1,1068.0,46000
PHY314041,251,2,2136.0,30000
PHY314048,492,1,1068.0,10000
PHY314068,469,1,1068.0,24000
PHY314085,223,1,1068.0,28000
PHY314092,000,1,1068.0,0
PHY314092,031,1,1068.0,4000
PHY314092,056,2,2136.0,16000
PHY314092,076,1,1068.0,10000
PHY314092,168,2,2136.0,8000
PHY314092,221,1,1068.0,5000
PHY314092,384,1,1068.0,13000
PHY314092,581,1,1068.0,7000
PHY314092,603,1,1068.0,8000
PHY314092,643,1,1068.0,8000
PHY314092,881,1,1068.0,3000
PHY314121,675,1,1068.0,6000
PHY314131,282,1,1068.0,9000
PHY314131,411,1,1068.0,32000
PHY314131,417,1,1068.0,0
PHY314143,945,1,1068.0,17000
PHY314145,513,1,1068.0,15000
PHY314154,882,1,1068.0,27000
PHY314171,230,1,1068.0,10000
PHY314183,189,1,1068.0,6000
PHY314212,730,1,1068.0,4000
PHY314218,338,1,1068.0,4000
PHY314229,186,1,1068.0,3000
PHY314230,281,1,1068.0,15000
PHY314237,484,1,1068.0,8000
PHY314239,439,1,1068.0,0
PHY314243,091,1,1068.0,8000
PHY314256,186,2,2136.0,6000
PHY314256,231,2,2136.0,6000
PHY314256,853,1,1068.0,12000
PHY314261,223,1,1068.0,4000
PHY314263,011,2,2136.0,114000
PHY314263,040,2,2136.0,8000
PHY314263,075,1,1068.0,4000
PHY314263,102,1,1068.0,6000
PHY314263,175,1,1068.0,13000
PHY314263,182,2,2136.0,14000
PHY314263,188,1,1068.0,6000
PHY314263,199,1,1068.0,2000
PHY314263,204,1,1068.0,200
PHY314263,240,1,1068.0,14000
PHY314263,242,2,2136.0,10000
PHY314263,283,2,2136.0,6000
PHY314263,287,2,2136.0,24000
PHY314263,309,1,1068.0,6000
PHY314263,338,1,1068.0,8000
PHY314263,344,2,2136.0,34000
PHY314263,349,1,1068.0,3000
PHY314263,355,1,1068.0,9000
PHY314263,379,3,3204.0,17000
PHY314263,456,1,1068.0,19000
PHY314263,479,2,2136.0,38000
PHY314263,502,2,2136.0,22000
PHY314263,511,2,2136.0,20000
PHY314263,547,2,2136.0,24000
PHY314263,655,1,1068.0,15000
PHY314263,685,1,1068.0,700
PHY314263,870,1,1068.0,9000
PHY314268,133,1,1068.0,8000
PHY314276,086,1,1068.0,23000
PHY314276,369,1,1068.0,2000
PHY314276,949,1,1068.0,10000
PHY314285,187,1,1068.0,7000
PHY314300,342,1,1068.0,3000
PHY314300,476,1,1068.0,14000
PHY314308,353,1,1068.0,5000
PHY314309,025,1,1068.0,4000
PHY314312,181,1,1068.0,13000
PHY314318,602,1,1068.0,10000
PHY314319,097,1,1068.0,4000
PHY314321,869,1,1068.0,900
PHY314339,308,1,1068.0,19000
PHY314341,281,1,1068.0,10000
PHY314341,615,1,1068.0,4000
PHY314341,814,1,1068.0,8000
PHY314345,346,1,1068.0,5000
PHY314346,180,1,1068.0,11000
PHY314346,547,1,1068.0,3000
PHY314346,616,1,1068.0,4000
PHY314346,672,1,1068.0,3000
PHY314362,884,1,0.0,7000
PHY314364,244,1,1068.0,2000
PHY314364,332,1,1068.0,3000
PHY314364,358,1,1068.0,8000
PHY314364,487,1,1068.0,10000
PHY314373,083,1,1068.0,5000
PHY314377,736,1,1068.0,13000
PHY314378,200,1,1068.0,6000
PHY314379,484,1,1068.0,22000
PHY314392,855,1,1068.0,0
PHY314394,406,1,1068.0,9000
PHY314410,027,1,1068.0,5000
PHY314410,028,2,2136.0,14000
PHY314410,039,1,1068.0,4000
PHY314410,040,1,1068.0,3000
PHY314410,052,2,2136.0,46000
PHY314410,062,1,1068.0,5000
PHY314410,065,2,2136.0,30000
PHY314410,073,1,1068.0,14000
PHY314410,092,1,1068.0,10000
PHY314410,146,2,2136.0,6000
PHY314410,151,1,1068.0,2000
PHY314410,164,1,1068.0,6000
PHY314410,166,2,2136.0,12000
PHY314410,168,1,1068.0,3000
PHY314410,178,1,1068.0,2000
PHY314410,179,1,1068.0,8000
PHY314410,181,1,1068.0,5000
PHY314410,190,4,4272.0,56000
PHY314410,191,1,1068.0,8000
PHY314410,194,2,2136.0,16000
PHY314410,195,1,1068.0,2000
PHY314410,197,2,0.0,50000
PHY314410,199,3,3204.0,35000
PHY314410,201,2,2136.0,8000
PHY314410,204,1,1068.0,6000
PHY314410,205,1,1068.0,8000
PHY314410,217,2,2136.0,16000
PHY314410,221,1,1068.0,6000
PHY314410,222,1,1068.0,3000
PHY314410,225,2,2136.0,20000
PHY314410,230,2,2136.0,8000
PHY314410,236,2,2136.0,6000
PHY314410,239,3,3204.0,31000
PHY314410,245,2,0.0,34000
PHY314410,246,2,2136.0,84000
PHY314410,248,2,2136.0,14000
PHY314410,249,1,1068.0,5000
PHY314410,253,4,4272.0,72000
PHY314410,255,2,2136.0,26000
PHY314410,256,2,2136.0,4000
PHY314410,259,4,4272.0,20000
PHY314410,261,2,2136.0,0
PHY314410,262,1,1068.0,3000
PHY314410,287,1,1068.0,2000
PHY314410,288,1,1068.0,2000
PHY314410,291,4,4272.0,24000
PHY314410,292,1,1068.0,5000
PHY314410,294,1,1068.0,3000
PHY314410,300,3,3204.0,26000
PHY314410,302,1,1068.0,3000
PHY314410,305,2,2136.0,16000
PHY314410,306,4,4272.0,52000
PHY314410,307,2,2136.0,10000
PHY314410,308,1,1068.0,4000
PHY314410,328,1,1068.0,5000
PHY314410,329,4,4272.0,66000
PHY314410,330,2,2136.0,8000
PHY314410,334,2,2136.0,0
PHY314410,339,2,2136.0,14000
PHY314410,341,2,2136.0,10000
PHY314410,342,2,2136.0,18000
PHY314410,345,2,2136.0,8000
PHY314410,349,1,1068.0,7000
PHY314410,350,2,2136.0,6000
PHY314410,352,2,2136.0,8000
PHY314410,353,2,2136.0,12000
PHY314410,370,4,4272.0,20000
PHY314410,373,4,4272.0,40000
PHY314410,375,2,2136.0,10000
PHY314410,382,1,1068.0,5000
PHY314410,385,2,2136.0,26000
PHY314410,388,1,1068.0,2000
PHY314410,392,1,1068.0,2000
PHY314410,394,1,1068.0,3000
PHY314410,411,2,2136.0,10000
PHY314410,412,1,1068.0,4000
PHY314410,414,2,2136.0,10000
PHY314410,415,1,1068.0,7000
PHY314410,422,2,2136.0,18000
PHY314410,425,2,2136.0,108000
PHY314410,454,2,2136.0,22000
PHY314410,457,2,2136.0,26000
PHY314410,460,2,2136.0,24000
PHY314410,465,1,1068.0,8000
PHY314410,466,2,2136.0,20000
PHY314410,467,1,1068.0,0
PHY314410,468,2,2136.0,78000
PHY314410,471,2,2136.0,26000
PHY314410,476,2,2136.0,18000
PHY314410,478,1,1068.0,6000
PHY314410,480,2,2136.0,22000
PHY314410,481,2,2136.0,36000
PHY314410,484,1,1068.0,3000
PHY314410,488,1,1068.0,9000
PHY314410,491,2,2136.0,34000
PHY314410,493,2,2136.0,32000
PHY314410,494,2,2136.0,114000
PHY314410,497,2,0.0,28000
PHY314410,503,2,2136.0,8000
PHY314410,506,2,2136.0,16000
PHY314410,507,2,2136.0,26000
PHY314410,508,2,2136.0,22000
PHY314410,512,2,2136.0,24000
PHY314410,516,2,2136.0,14000
PHY314410,517,2,2136.0,28000
PHY314410,535,2,2136.0,16000
PHY314410,538,2,2136.0,6000
PHY314410,545,2,2136.0,20000
PHY314410,550,2,2136.0,10000
PHY314410,552,4,4272.0,74000
PHY314410,560,2,2136.0,24000
PHY314410,562,2,2136.0,8000
PHY314410,576,1,0.0,9000
PHY314410,592,1,1068.0,6000
PHY314410,599,2,2136.0,12000
PHY314410,616,1,1068.0,5000
PHY314410,618,2,2136.0,18000
PHY314410,637,2,2136.0,18000
PHY314410,641,2,2136.0,48000
PHY314410,643,2,2136.0,14000
PHY314410,652,1,1068.0,6000
PHY314410,660,2,2136.0,8000
PHY314410,672,2,2136.0,8000
PHY314410,673,4,4272.0,26000
PHY314410,675,1,1068.0,2000
PHY314410,686,2,0.0,48000
PHY314410,692,3,3204.0,30000
PHY314410,693,2,2136.0,12000
PHY314410,697,1,1068.0,7000
PHY314410,699,2,2136.0,10000
PHY314410,736,2,2136.0,14000
PHY314410,804,1,1068.0,7000
PHY314410,816,2,2136.0,12000
PHY314410,853,2,2136.0,26000
PHY314410,857,2,2136.0,18000
PHY314410,862,3,3204.0,39000
PHY314410,866,2,2136.0,68000
PHY314410,869,2,2136.0,18000
PHY314410,881,2,2136.0,16000
PHY314410,885,2,2136.0,15000
PHY314410,887,5,5340.0,34000
PHY314410,919,1,1068.0,3000
PHY314410,939,2,2136.0,8000
PHY314410,945,4,4272.0,36000
PHY314410,946,5,5340.0,99000
PHY314410,949,2,2136.0,36000
PHY314410,950,2,2136.0,62000
PHY314410,976,2,2136.0,32000
PHY314411,238,1,1068.0,6000
PHY314411,856,1,1068.0,29000
PHY314412,260,1,1068.0,14000
PHY314412,299,1,1068.0,5000
PHY314412,941,1,1068.0,13000
PHY314412,949,1,1068.0,8000
PHY314419,206,1,1068.0,7000
PHY314419,230,1,1068.0,11000
PHY314419,262,2,2136.0,22000
PHY314419,315,1,1068.0,10000
PHY314419,329,1,1068.0,32000
PHY314419,405,1,1068.0,18000
PHY314419,950,1,1068.0,21000
PHY314420,061,1,1068.0,7000
PHY314420,166,1,1068.0,4000
PHY314420,302,1,1068.0,4000
PHY314420,876,2,2136.0,6000
PHY314443,245,1,1068.0,0
PHY314444,684,1,0.0,3000
PHY314465,341,1,1068.0,21000
PHY314470,234,1,1068.0,6000
PHY314471,500,1,1068.0,4000
PHY314503,347,1,1068.0,3000
PHY314531,382,1,1068.0,10000
PHY314562,626,1,1068.0,7000
PHY314566,393,1,1068.0,3000
PHY314583,867,1,1068.0,40000
PHY314598,381,1,1068.0,50000
PHY314602,759,1,1068.0,6000
PHY314604,510,1,1068.0,4000
PHY314605,184,1,1068.0,4000
PHY314605,857,1,1068.0,14000
PHY314606,652,1,1068.0,6000
PHY314609,198,1,1068.0,12000
PHY314609,208,1,1068.0,6000
PHY314609,216,1,1068.0,12000
PHY314609,218,1,0.0,7000
PHY314609,229,1,1068.0,3000
PHY314609,434,1,1068.0,5000
PHY314609,483,1,1068.0,13000
PHY314609,602,1,1068.0,3000
PHY314609,668,1,1068.0,10000
PHY314609,694,1,1068.0,5000
PHY314609,717,1,1068.0,6000
PHY314609,749,1,1068.0,3000
PHY314609,882,1,1068.0,800
PHY314609,941,1,1068.0,11000
PHY314614,220,2,2136.0,56000
PHY314614,872,1,1068.0,7000
PHY314616,358,1,1068.0,7000
PHY314616,573,1,1068.0,12000
PHY314617,195,1,1068.0,7000
PHY314617,202,1,1068.0,0
PHY314617,237,1,1068.0,15000
PHY314617,290,1,1068.0,16000
PHY314617,338,1,1068.0,11000
PHY314617,388,1,1068.0,5000
PHY314617,508,1,1068.0,3000
PHY314617,558,1,1068.0,9000
PHY314617,695,1,1068.0,4000
PHY314617,708,1,1068.0,2000
PHY314619,052,1,0.0,3000
PHY314619,301,1,1068.0,8000
PHY314619,894,1,1068.0,6000
PHY314624,761,1,1068.0,5000
