Provider,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PRV51140,370,1,1068.0,5000
PRV51140,377,1,1068.0,5000
PRV51140,379,1,1068.0,4000
PRV51140,383,1,1068.0,3000
PRV51140,392,1,1068.0,12000
PRV51140,395,1,1068.0,4000
PRV51140,418,1,1068.0,10000
PRV51140,422,1,1068.0,7000
PRV51140,485,1,1068.0,10000
PRV51140,546,1,1068.0,15000
PRV51140,552,1,0.0,4000
PRV51140,554,1,1068.0,6000
PRV51140,652,1,1068.0,8000
PRV51140,662,1,1068.0,11000
PRV51140,663,1,1068.0,3000
PRV51140,672,1,1068.0,6000
PRV51140,690,1,1068.0,6000
PRV51140,696,1,1068.0,4000
PRV51140,749,1,1068.0,5000
PRV51140,760,1,1068.0,6000
PRV51140,802,1,1068.0,5000
PRV51140,858,1,1068.0,12000
PRV51140,885,1,1068.0,400
PRV51140,887,1,1068.0,16000
PRV51140,895,1,1068.0,3000
PRV51140,939,1,1068.0,15000
PRV51140,948,1,1068.0,4000
PRV51142,011,1,1068.0,57000
PRV51142,066,1,1068.0,9000
PRV51142,096,1,1068.0,4000
PRV51142,207,1,1068.0,3000
PRV51142,220,1,1068.0,5000
PRV51142,316,1,1068.0,2000
PRV51142,946,1,1068.0,17000
PRV51144,028,1,1068.0,7000
PRV51144,309,1,1068.0,3000
PRV51144,505,1,1068.0,33000
PRV51144,863,1,1068.0,10000
PRV51145,026,1,1068.0,8000
PRV51145,041,1,1068.0,6000
PRV51145,053,1,1068.0,10000
PRV51145,073,1,0.0,14000
PRV51145,074,1,1068.0,4000
PRV51145,078,2,2136.0,12000
PRV51145,082,1,1068.0,4000
PRV51145,089,2,2136.0,11000
PRV51145,092,1,1068.0,4000
PRV51145,096,1,1068.0,37000
PRV51145,100,1,1068.0,11000
PRV51145,155,1,1068.0,4000
PRV51145,163,1,1068.0,4000
PRV51145,164,1,1068.0,6000
PRV51145,168,1,1068.0,4000
PRV51145,176,1,1068.0,0
PRV51145,177,2,2136.0,47000
PRV51145,178,1,1068.0,0
PRV51145,179,1,1068.0,8000
PRV51145,180,1,1068.0,12000
PRV51145,181,1,1068.0,3000
PRV51145,182,1,1068.0,3000
PRV51145,183,1,1068.0,0
PRV51145,184,1,1068.0,1000
PRV51145,186,1,1068.0,5000
PRV51145,187,1,1068.0,7000
PRV51145,191,1,1068.0,0
PRV51145,194,1,1068.0,9000
PRV51145,195,1,1068.0,5000
PRV51145,198,2,2136.0,18000
PRV51145,199,1,1068.0,7000
PRV51145,203,3,3204.0,24000
PRV51145,208,1,1068.0,10000
PRV51145,216,2,2136.0,22000
PRV51145,218,2,2136.0,10000
PRV51145,221,1,1068.0,11000
PRV51145,223,1,1068.0,3000
PRV51145,230,1,0.0,0
PRV51145,232,2,2136.0,25000
PRV51145,235,1,1068.0,9000
PRV51145,236,1,1068.0,8000
PRV51145,240,1,1068.0,3000
PRV51145,243,1,1068.0,20000
PRV51145,245,1,1068.0,0
PRV51145,247,1,1068.0,22000
PRV51145,252,2,1068.0,43000
PRV51145,253,1,1068.0,5000
PRV51145,257,2,2136.0,54000
PRV51145,258,1,1068.0,14000
PRV51145,259,2,2136.0,17000
PRV51145,261,1,1068.0,8000
PRV51145,281,1,1068.0,4000
PRV51145,282,1,1068.0,3000
PRV51145,286,1,1068.0,27000
PRV51145,294,1,1068.0,39000
PRV51145,297,1,1068.0,14000
PRV51145,299,1,1068.0,1000
PRV51145,302,1,1068.0,4000
PRV51145,306,1,1068.0,25000
PRV51145,307,2,1068.0,22000
PRV51145,309,1,1068.0,21000
PRV51145,312,1,1068.0,7000
PRV51145,327,1,1068.0,42000
PRV51145,331,2,2136.0,31000
PRV51145,334,1,1068.0,6000
PRV51145,335,1,1068.0,10000
PRV51145,343,1,1068.0,19000
PRV51145,344,1,1068.0,6000
PRV51145,354,1,1068.0,15000
PRV51145,358,1,1068.0,11000
PRV51145,368,1,1068.0,5000
PRV51145,369,1,1068.0,9000
PRV51145,386,1,1068.0,3000
PRV51145,387,1,1068.0,3000
PRV51145,392,1,1068.0,5000
PRV51145,395,1,1068.0,28000
PRV51145,408,1,1068.0,5000
PRV51145,414,1,1068.0,9000
PRV51145,415,1,1068.0,14000
PRV51145,441,1,1068.0,12000
PRV51145,454,1,1068.0,9000
PRV51145,458,2,2136.0,18000
PRV51145,493,1,1068.0,10000
PRV51145,497,1,1068.0,0
PRV51145,498,1,1068.0,10000
PRV51145,503,1,1068.0,11000
PRV51145,504,1,1068.0,13000
PRV51145,507,1,1068.0,9000
PRV51145,514,1,1068.0,10000
PRV51145,515,1,1068.0,13000
PRV51145,516,1,1068.0,10000
PRV51145,541,2,2136.0,18000
PRV51145,544,1,1068.0,17000
PRV51145,546,1,1068.0,11000
PRV51145,550,1,1068.0,4000
PRV51145,554,1,1068.0,11000
PRV51145,576,1,1068.0,4000
PRV51145,580,1,1068.0,3000
PRV51145,585,1,1068.0,6000
PRV51145,615,2,2136.0,8000
PRV51145,618,1,1068.0,6000
PRV51145,619,2,2136.0,4000
PRV51145,637,1,1068.0,1000
PRV51145,638,1,0.0,14000
PRV51145,639,1,1068.0,6000
PRV51145,640,1,1068.0,200
PRV51145,655,1,1068.0,4000
PRV51145,657,1,1068.0,4000
PRV51145,666,1,1068.0,10000
PRV51145,686,1,1068.0,7000
PRV51145,689,1,1068.0,10000
PRV51145,693,1,1068.0,7000
PRV51145,694,1,1068.0,3000
PRV51145,699,1,1068.0,7000
PRV51145,801,1,1068.0,5000
PRV51145,810,1,1068.0,6000
PRV51145,815,1,1068.0,6000
PRV51145,816,1,1068.0,400
PRV51145,841,1,1068.0,6000
PRV51145,853,1,1068.0,5000
PRV51145,857,2,2136.0,28000
PRV51145,862,1,1068.0,8000
PRV51145,864,1,1068.0,5000
PRV51145,870,2,2136.0,51000
PRV51145,876,1,1068.0,30000
PRV51145,881,1,1068.0,16000
PRV51145,882,2,2136.0,11000
PRV51145,884,2,2136.0,11000
PRV51145,885,1,1068.0,31000
PRV51145,886,2,2136.0,29000
PRV51145,887,1,1068.0,11000
PRV51145,894,1,1068.0,9000
PRV51145,902,1,1068.0,8000
PRV51145,946,1,1068.0,3000
PRV51145,947,1,1068.0,15000
PRV51145,948,1,1068.0,25000
PRV51145,950,1,1068.0,11000
PRV51145,982,1,1068.0,20000
PRV51146,024,1,1068.0,200
PRV51146,034,1,1068.0,41000
PRV51146,037,1,1068.0,6000
PRV51146,052,1,1068.0,9000
PRV51146,057,1,1068.0,36000
PRV51146,066,1,1068.0,4000
PRV51146,070,1,1068.0,5000
PRV51146,081,1,1068.0,12000
PRV51146,086,1,1068.0,6000
PRV51146,095,1,1068.0,14000
PRV51146,097,1,1068.0,11000
PRV51146,099,1,1068.0,3000
PRV51146,101,1,1068.0,7000
PRV51146,137,1,1068.0,8000
PRV51146,164,3,3204.0,32000
PRV51146,175,1,1068.0,6000
PRV51146,178,1,1068.0,11000
PRV51146,179,1,1068.0,8000
PRV51146,180,1,1068.0,9000
PRV51146,185,1,1068.0,7000
PRV51146,186,2,2136.0,11000
PRV51146,187,1,1068.0,3000
PRV51146,188,1,1068.0,8000
PRV51146,192,1,1068.0,53000
PRV51146,194,1,1068.0,8000
PRV51146,196,3,3204.0,22000
PRV51146,197,1,1068.0,9000
PRV51146,198,1,1068.0,36000
PRV51146,199,2,2136.0,8000
PRV51146,201,2,2136.0,16000
PRV51146,202,1,1068.0,21000
PRV51146,206,1,1068.0,3000
PRV51146,216,3,3204.0,28000
PRV51146,219,1,1068.0,17000
PRV51146,224,2,2136.0,19000
PRV51146,226,1,1068.0,2000
PRV51146,228,2,2136.0,4000
PRV51146,229,1,1068.0,3000
PRV51146,230,1,1068.0,16000
PRV51146,234,1,1068.0,10000
PRV51146,238,1,1068.0,4000
PRV51146,242,2,2136.0,31000
PRV51146,243,1,1068.0,2000
PRV51146,252,1,1068.0,6000
PRV51146,257,1,1068.0,3000
PRV51146,259,1,1068.0,5000
PRV51146,262,1,1068.0,4000
PRV51146,264,1,1068.0,4000
PRV51146,282,1,1068.0,10000
PRV51146,283,2,2136.0,29000
PRV51146,285,1,1068.0,3000
PRV51146,287,2,2136.0,8000
PRV51146,290,1,1068.0,17000
PRV51146,291,1,1068.0,7000
PRV51146,296,1,1068.0,3000
PRV51146,298,1,1068.0,4000
PRV51146,301,1,1068.0,7000
PRV51146,302,1,1068.0,6000
PRV51146,304,1,1068.0,8000
PRV51146,306,1,1068.0,2000
PRV51146,316,1,1068.0,4000
PRV51146,326,1,1068.0,8000
PRV51146,329,1,1068.0,14000
PRV51146,335,1,1068.0,15000
PRV51146,336,1,1068.0,3000
PRV51146,338,2,2136.0,15000
PRV51146,341,2,2136.0,8000
PRV51146,342,2,2136.0,22000
PRV51146,347,1,1068.0,7000
PRV51146,348,1,1068.0,5000
PRV51146,349,1,0.0,39000
PRV51146,356,2,2136.0,7000
PRV51146,368,2,2136.0,11000
PRV51146,369,1,1068.0,5000
PRV51146,374,1,1068.0,23000
PRV51146,378,1,1068.0,57000
PRV51146,386,1,1068.0,3000
PRV51146,388,1,1068.0,10000
PRV51146,407,1,1068.0,2000
PRV51146,412,1,1068.0,4000
PRV51146,413,1,1068.0,6000
PRV51146,432,1,1068.0,11000
PRV51146,433,1,1068.0,6000
PRV51146,453,1,1068.0,11000
PRV51146,454,1,1068.0,46000
PRV51146,457,1,1068.0,15000
PRV51146,466,1,1068.0,0
PRV51146,470,1,1068.0,10000
PRV51146,472,1,1068.0,12000
PRV51146,489,1,1068.0,10000
PRV51146,494,1,1068.0,10000
PRV51146,501,2,2136.0,22000
PRV51146,503,1,1068.0,4000
PRV51146,506,1,1068.0,16000
PRV51146,533,1,1068.0,10000
PRV51146,536,1,1068.0,20000
PRV51146,545,3,3204.0,43000
PRV51146,546,1,1068.0,5000
PRV51146,553,1,1068.0,6000
PRV51146,560,1,1068.0,11000
PRV51146,561,1,1068.0,21000
PRV51146,575,1,1068.0,4000
PRV51146,584,1,1068.0,3000
PRV51146,625,1,1068.0,7000
PRV51146,640,1,1068.0,8000
PRV51146,643,1,1068.0,4000
PRV51146,655,1,1068.0,12000
PRV51146,673,1,1068.0,5000
PRV51146,682,1,1068.0,11000
PRV51146,683,1,1068.0,11000
PRV51146,685,1,1068.0,6000
PRV51146,699,1,1068.0,4000
PRV51146,700,1,1068.0,2000
PRV51146,718,1,1068.0,10000
PRV51146,722,1,1068.0,10000
PRV51146,735,1,1068.0,6000
PRV51146,743,1,1068.0,0
PRV51146,801,1,1068.0,3000
PRV51146,804,1,1068.0,3000
PRV51146,812,1,1068.0,7000
PRV51146,827,1,1068.0,57000
PRV51146,853,1,1068.0,10000
PRV51146,857,1,1068.0,10000
PRV51146,862,2,2136.0,20000
PRV51146,876,2,2136.0,12000
PRV51146,881,2,1068.0,23000
PRV51146,884,1,1068.0,1000
PRV51146,887,1,1068.0,7000
PRV51146,897,1,1068.0,4000
PRV51146,914,1,1068.0,3000
PRV51146,922,1,1068.0,9000
PRV51146,946,1,1068.0,33000
PRV51146,948,1,1068.0,8000
PRV51146,949,1,1068.0,3000
PRV51146,951,1,1068.0,17000
PRV51146,977,1,1068.0,7000
PRV51146,984,1,1068.0,26000
PRV51148,030,1,1068.0,28000
PRV51148,097,1,1068.0,36000
PRV51148,164,1,0.0,5000
PRV51148,200,1,1068.0,4000
PRV51148,204,1,1068.0,4000
PRV51148,206,1,1068.0,10000
PRV51148,220,2,2136.0,11000
PRV51148,225,1,1068.0,24000
PRV51148,240,1,1068.0,37000
PRV51148,260,1,1068.0,5000
PRV51148,283,1,1068.0,9000
PRV51148,286,1,1068.0,17000
PRV51148,288,1,1068.0,14000
PRV51148,290,1,1068.0,9000
PRV51148,297,1,1068.0,11000
PRV51148,310,1,1068.0,11000
PRV51148,311,1,1068.0,5000
PRV51148,379,1,1068.0,6000
PRV51148,395,1,1068.0,4000
PRV51148,462,1,1068.0,12000
PRV51148,465,1,1068.0,5000
PRV51148,467,1,1068.0,13000
PRV51148,473,1,1068.0,10000
PRV51148,507,1,1068.0,8000
PRV51148,607,1,1068.0,4000
PRV51148,621,1,1068.0,3000
PRV51148,682,1,1068.0,400
PRV51148,686,1,1068.0,6000
PRV51148,799,1,1068.0,21000
PRV51148,855,1,1068.0,34000
PRV51148,870,1,1068.0,7000
PRV51148,872,1,1068.0,18000
PRV51148,950,1,1068.0,7000
PRV51149,000,1,1068.0,0
PRV51149,010,1,1068.0,57000
PRV51149,062,1,1068.0,6000
PRV51149,064,1,1068.0,12000
PRV51149,065,1,1068.0,8000
PRV51149,094,1,1068.0,4000
PRV51149,095,1,1068.0,6000
PRV51149,099,1,1068.0,5000
PRV51149,129,1,1068.0,4000
PRV51149,147,1,1068.0,3000
PRV51149,158,1,1068.0,6000
PRV51149,168,1,1068.0,8000
PRV51149,176,1,1068.0,7000
PRV51149,177,1,1068.0,11000
PRV51149,180,1,1068.0,5000
PRV51149,183,1,1068.0,7000
PRV51149,184,1,1068.0,7000
PRV51149,186,1,1068.0,7000
PRV51149,188,1,1068.0,4000
PRV51149,191,2,2136.0,6000
PRV51149,193,1,1068.0,7000
PRV51149,197,2,2136.0,11000
PRV51149,202,1,1068.0,6000
PRV51149,220,1,1068.0,4000
PRV51149,223,1,1068.0,16000
PRV51149,225,1,1068.0,3000
PRV51149,228,1,1068.0,6000
PRV51149,234,1,1068.0,12000
PRV51149,235,1,1068.0,31000
PRV51149,236,1,1068.0,2000
PRV51149,239,1,1068.0,0
PRV51149,240,1,1068.0,43000
PRV51149,243,1,1068.0,10000
PRV51149,253,1,1068.0,7000
PRV51149,256,1,1068.0,4000
PRV51149,261,2,2136.0,31000
PRV51149,264,1,1068.0,7000
PRV51149,283,1,1068.0,20000
PRV51149,286,1,1068.0,5000
PRV51149,287,1,1068.0,7000
PRV51149,289,1,1068.0,9000
PRV51149,295,1,1068.0,2000
PRV51149,298,1,1068.0,10000
PRV51149,300,1,1068.0,5000
PRV51149,301,1,1068.0,8000
PRV51149,304,1,1068.0,2000
PRV51149,308,2,2136.0,16000
PRV51149,309,1,1068.0,26000
PRV51149,315,1,1068.0,12000
PRV51149,335,1,1068.0,4000
PRV51149,337,1,1068.0,8000
PRV51149,340,1,1068.0,6000
PRV51149,343,1,1068.0,12000
PRV51149,344,1,1068.0,22000
PRV51149,347,1,1068.0,3000
PRV51149,350,1,1068.0,4000
PRV51149,371,1,1068.0,5000
PRV51149,388,1,1068.0,5000
PRV51149,390,1,1068.0,4000
PRV51149,392,1,1068.0,10000
PRV51149,393,2,2136.0,4000
PRV51149,395,1,1068.0,9000
PRV51149,420,1,1068.0,14000
PRV51149,439,1,1068.0,6000
PRV51149,455,1,1068.0,15000
PRV51149,467,1,1068.0,8000
PRV51149,468,1,1068.0,22000
PRV51149,489,1,1068.0,12000
PRV51149,491,1,1068.0,10000
PRV51149,497,1,1068.0,9000
PRV51149,500,1,1068.0,11000
PRV51149,516,1,1068.0,9000
PRV51149,538,1,1068.0,3000
PRV51149,540,1,1068.0,4000
PRV51149,542,1,1068.0,27000
PRV51149,546,1,1068.0,12000
PRV51149,552,1,1068.0,16000
PRV51149,555,1,1068.0,0
PRV51149,563,1,1068.0,22000
PRV51149,573,1,1068.0,3000
PRV51149,619,1,1068.0,6000
PRV51149,623,1,1068.0,4000
PRV51149,624,1,1068.0,4000
PRV51149,638,1,1068.0,7000
PRV51149,644,1,1068.0,43000
PRV51149,670,1,1068.0,6000
PRV51149,674,1,1068.0,7000
PRV51149,683,1,1068.0,5000
PRV51149,687,1,1068.0,4000
PRV51149,699,1,1068.0,9000
PRV51149,700,1,1068.0,3000
PRV51149,714,1,1068.0,4000
PRV51149,736,1,1068.0,9000
PRV51149,745,1,1068.0,8000
PRV51149,810,1,1068.0,14000
PRV51149,853,1,1068.0,7000
PRV51149,854,1,1068.0,9000
PRV51149,856,2,2136.0,43000
PRV51149,866,1,1068.0,5000
PRV51149,867,1,1068.0,13000
PRV51149,869,1,1068.0,11000
PRV51149,881,1,1068.0,2000
PRV51149,895,1,1068.0,6000
PRV51149,908,1,1068.0,4000
PRV51149,918,1,1068.0,10000
PRV51149,939,1,1068.0,11000
PRV51149,940,1,1068.0,12000
PRV51149,945,1,1068.0,17000
PRV51149,947,1,1068.0,17000
PRV51149,951,1,1068.0,19000
PRV51151,076,1,1068.0,3000
PRV51151,079,1,0.0,3000
PRV51151,098,1,1068.0,5000
PRV51151,179,1,1068.0,5000
PRV51151,187,1,1068.0,6000
PRV51151,198,1,1068.0,8000
PRV51151,207,1,1068.0,6000
PRV51151,219,1,1068.0,9000
PRV51151,231,1,1068.0,4000
PRV51151,239,1,1068.0,5000
PRV51151,242,1,1068.0,16000
PRV51151,257,1,1068.0,3000
PRV51151,297,1,1068.0,3000
PRV51151,333,1,1068.0,15000
PRV51151,356,1,1068.0,6000
PRV51151,394,1,1068.0,0
PRV51151,436,1,1068.0,9000
PRV51151,517,1,1068.0,12000
PRV51151,621,1,1068.0,4000
PRV51151,654,1,1068.0,4000
PRV51151,808,1,1068.0,5000
PRV51151,864,1,1068.0,11000
PRV51153,061,1,1068.0,8000
PRV51153,191,1,1068.0,3000
PRV51153,199,1,1068.0,6000
PRV51153,444,1,1068.0,34000
PRV51159,040,1,1068.0,6000
PRV51159,074,1,1068.0,10000
PRV51159,083,1,1068.0,6000
PRV51159,086,1,1068.0,5000
PRV51159,089,1,1068.0,4000
PRV51159,090,1,1068.0,12000
PRV51159,093,1,1068.0,8000
PRV51159,103,1,1068.0,10000
PRV51159,163,1,1068.0,3000
PRV51159,175,2,2136.0,8000
PRV51159,188,1,1068.0,8000
PRV51159,189,1,1068.0,60
PRV51159,194,1,1068.0,6000
PRV51159,195,1,1068.0,7000
PRV51159,202,1,1068.0,4000
PRV51159,203,1,1068.0,12000
PRV51159,205,1,1068.0,5000
PRV51159,208,1,1068.0,4000
PRV51159,223,1,1068.0,6000
PRV51159,228,1,1068.0,6000
PRV51159,238,1,1068.0,57000
PRV51159,240,1,1068.0,7000
PRV51159,245,1,1068.0,15000
PRV51159,248,1,1068.0,29000
PRV51159,250,1,1068.0,4000
PRV51159,256,1,1068.0,3000
PRV51159,259,1,1068.0,32000
PRV51159,281,1,1068.0,8000
PRV51159,289,1,1068.0,10000
PRV51159,290,1,1068.0,9000
PRV51159,292,1,1068.0,10000
PRV51159,296,1,1068.0,8000
PRV51159,297,1,1068.0,10000
PRV51159,305,1,1068.0,14000
PRV51159,310,1,1068.0,21000
PRV51159,311,1,1068.0,23000
PRV51159,314,1,1068.0,15000
PRV51159,345,1,1068.0,3000
PRV51159,353,1,1068.0,10000
PRV51159,371,1,1068.0,3000
PRV51159,374,1,1068.0,2000
PRV51159,387,1,1068.0,6000
PRV51159,393,1,1068.0,5000
PRV51159,409,1,1068.0,21000
PRV51159,436,1,1068.0,3000
PRV51159,443,1,1068.0,6000
PRV51159,456,1,1068.0,6000
PRV51159,477,1,1068.0,11000
PRV51159,484,1,1068.0,15000
PRV51159,502,1,1068.0,12000
PRV51159,509,1,1068.0,9000
PRV51159,515,1,1068.0,13000
PRV51159,662,1,1068.0,8000
PRV51159,683,1,1068.0,4000
PRV51159,688,1,1068.0,8000
PRV51159,695,1,1068.0,5000
PRV51159,699,1,1068.0,8000
PRV51159,858,1,1068.0,9000
PRV51159,868,1,1068.0,7000
PRV51159,884,1,1068.0,3000
PRV51159,885,1,1068.0,600
PRV51159,887,1,1068.0,7000
PRV51159,939,1,1068.0,19000
PRV51159,947,1,1068.0,27000
PRV51160,030,1,1068.0,4000
PRV51160,037,1,1068.0,5000
PRV51160,055,1,1068.0,4000
PRV51160,068,1,1068.0,5000
PRV51160,071,1,1068.0,7000
PRV51160,159,1,1068.0,13000
PRV51160,177,1,1068.0,3000
PRV51160,181,1,1068.0,6000
PRV51160,191,1,1068.0,30000
PRV51160,194,1,1068.0,7000
PRV51160,195,1,1068.0,3000
PRV51160,197,2,2136.0,15000
PRV51160,198,1,1068.0,4000
PRV51160,203,1,1068.0,6000
PRV51160,204,1,1068.0,6000
PRV51160,205,1,1068.0,3000
PRV51160,226,1,1068.0,4000
PRV51160,228,1,1068.0,11000
PRV51160,230,1,1068.0,13000
PRV51160,234,2,2136.0,14000
PRV51160,240,1,1068.0,3000
PRV51160,244,1,1068.0,4000
PRV51160,246,1,1068.0,8000
PRV51160,247,2,2136.0,8000
PRV51160,249,1,1068.0,2000
PRV51160,255,1,1068.0,33000
PRV51160,258,1,1068.0,5000
PRV51160,261,1,1068.0,22000
PRV51160,282,1,1068.0,3000
PRV51160,292,1,1068.0,3000
PRV51160,293,2,2136.0,8000
PRV51160,296,1,1068.0,15000
PRV51160,309,1,1068.0,3000
PRV51160,315,1,1068.0,5000
PRV51160,341,1,1068.0,4000
PRV51160,343,1,1068.0,7000
PRV51160,356,2,2136.0,16000
PRV51160,394,1,1068.0,5000
PRV51160,419,1,1068.0,10000
PRV51160,425,1,1068.0,9000
PRV51160,435,1,1068.0,4000
PRV51160,458,1,1068.0,31000
PRV51160,477,1,1068.0,19000
PRV51160,482,1,1068.0,33000
PRV51160,488,1,1068.0,12000
PRV51160,515,1,1068.0,17000
PRV51160,534,1,1068.0,10000
PRV51160,544,1,1068.0,11000
PRV51160,546,2,2136.0,32000
PRV51160,550,1,1068.0,0
PRV51160,552,1,1068.0,0
PRV51160,558,1,1068.0,11000
PRV51160,618,1,1068.0,13000
PRV51160,621,1,1068.0,4000
PRV51160,626,1,1068.0,3000
PRV51160,656,1,1068.0,57000
PRV51160,659,1,1068.0,3000
PRV51160,667,1,1068.0,13000
PRV51160,670,1,1068.0,5000
PRV51160,675,2,2136.0,19000
PRV51160,685,1,1068.0,36000
PRV51160,739,1,1068.0,0
PRV51160,799,1,1068.0,1000
PRV51160,804,1,1068.0,7000
PRV51160,814,1,1068.0,5000
PRV51160,830,1,1068.0,4000
PRV51160,840,1,1068.0,0
PRV51160,862,1,1068.0,13000
PRV51160,867,1,1068.0,11000
PRV51160,872,2,2136.0,25000
PRV51160,880,3,3204.0,30000
PRV51160,882,1,1068.0,6000
PRV51160,884,1,1068.0,2000
PRV51160,887,2,2136.0,12000
PRV51160,897,1,1068.0,3000
PRV51160,901,1,1068.0,10000
PRV51160,916,1,1068.0,10000
PRV51160,940,1,1068.0,20000
PRV51160,982,1,1068.0,38000
PRV51164,053,1,1068.0,23000
PRV51164,072,1,1068.0,6000
PRV51164,190,1,1068.0,7000
PRV51164,208,1,1068.0,12000
PRV51164,220,1,1068.0,2000
PRV51164,231,1,1068.0,5000
PRV51164,233,1,1068.0,7000
PRV51164,235,1,1068.0,4000
PRV51164,262,1,1068.0,28000
PRV51164,298,1,1068.0,4000
PRV51164,347,1,1068.0,13000
PRV51164,351,1,1068.0,9000
PRV51164,356,1,1068.0,10000
PRV51164,357,1,1068.0,11000
PRV51164,371,1,1068.0,21000
PRV51164,372,1,1068.0,30000
PRV51164,379,2,2136.0,8000
PRV51164,517,1,1068.0,34000
PRV51164,543,1,1068.0,3000
PRV51164,575,1,1068.0,5000
PRV51164,585,1,1068.0,4000
PRV51164,605,1,1068.0,7000
PRV51164,615,1,1068.0,3000
PRV51164,630,1,1068.0,4000
PRV51164,642,1,1068.0,7000
PRV51164,653,1,1068.0,6000
PRV51164,685,1,1068.0,5000
PRV51164,689,1,1068.0,6000
PRV51164,693,1,1068.0,3000
PRV51164,698,1,1068.0,10000
PRV51164,761,1,1068.0,18000
PRV51164,823,1,1068.0,8000
PRV51164,858,1,1068.0,11000
PRV51164,867,1,1068.0,41000
PRV51164,870,1,1068.0,6000
PRV51164,883,2,2136.0,9000
PRV51164,884,1,1068.0,28000
PRV51164,906,1,1068.0,14000
PRV51164,989,1,1068.0,11000
PRV51165,003,1,1068.0,57000
PRV51165,097,1,1068.0,4000
PRV51165,178,1,1068.0,6000
PRV51165,181,1,1068.0,0
PRV51165,222,1,1068.0,14000
PRV51165,235,1,1068.0,27000
PRV51165,236,1,1068.0,14000
PRV51165,244,1,1068.0,28000
PRV51165,286,1,1068.0,4000
PRV51165,296,1,1068.0,9000
PRV51165,335,1,1068.0,9000
PRV51165,348,1,1068.0,3000
PRV51165,350,1,1068.0,38000
PRV51165,381,1,1068.0,5000
PRV51165,382,1,1068.0,5000
PRV51165,392,1,1068.0,5000
PRV51165,394,1,1068.0,5000
PRV51165,454,1,1068.0,14000
PRV51165,502,1,1068.0,0
PRV51165,512,1,1068.0,19000
PRV51165,616,1,1068.0,6000
PRV51165,845,1,1068.0,14000
PRV51165,857,1,1068.0,6000
PRV51165,867,1,1068.0,5000
PRV51165,883,1,1068.0,0
PRV51165,886,1,1068.0,9000
PRV51166,951,1,1068.0,22000
PRV51168,216,1,1068.0,2000
PRV51168,370,1,1068.0,5000
PRV51168,473,1,1068.0,5000
PRV51168,534,1,1068.0,8000
PRV51168,639,1,1068.0,2000
PRV51168,686,1,1068.0,5000
PRV51168,816,1,1068.0,6000
PRV51168,867,1,1068.0,25000
PRV51168,882,1,1068.0,5000
PRV51170,002,1,1068.0,57000
PRV51170,103,1,1068.0,7000
PRV51170,168,1,1068.0,7000
PRV51170,201,1,1068.0,5000
PRV51170,240,1,1068.0,2000
PRV51170,472,1,1068.0,5000
PRV51170,573,1,1068.0,30000
PRV51170,687,1,1068.0,32000
PRV51173,053,1,1068.0,3000
PRV51173,073,1,1068.0,6000
PRV51173,243,1,1068.0,14000
PRV51173,285,1,1068.0,20000
PRV51173,303,1,1068.0,29000
PRV51173,371,1,1068.0,6000
PRV51173,640,1,1068.0,12000
PRV51178,168,1,1068.0,4000
PRV51178,177,1,1068.0,3000
PRV51178,190,2,2136.0,12000
PRV51178,198,1,1068.0,40000
PRV51178,206,1,1068.0,8000
PRV51178,248,1,1068.0,15000
PRV51178,253,1,1068.0,3000
PRV51178,285,1,1068.0,35000
PRV51178,307,1,1068.0,4000
PRV51178,312,1,1068.0,15000
PRV51178,314,1,1068.0,7000
PRV51178,326,1,1068.0,8000
PRV51178,332,1,1068.0,7000
PRV51178,358,1,1068.0,43000
PRV51178,383,1,1068.0,8000
PRV51178,386,1,1068.0,15000
PRV51178,468,1,1068.0,6000
PRV51178,480,1,1068.0,19000
PRV51178,544,1,1068.0,11000
PRV51178,552,1,1068.0,20000
PRV51178,617,1,1068.0,14000
PRV51178,659,1,1068.0,4000
PRV51178,669,1,1068.0,6000
PRV51178,691,1,1068.0,17000
PRV51178,770,1,1068.0,12000
PRV51178,821,1,1068.0,8000
PRV51178,857,1,1068.0,2000
PRV51178,871,1,1068.0,20000
PRV51178,882,1,1068.0,2000
PRV51178,941,1,1068.0,2000
PRV51178,945,1,1068.0,13000
PRV51178,946,1,1068.0,18000
PRV51178,957,1,1068.0,21000
PRV51180,166,1,1068.0,41000
PRV51180,301,1,1068.0,6000
PRV51183,033,1,1068.0,4000
PRV51183,039,1,1068.0,13000
PRV51183,075,1,1068.0,5000
PRV51183,164,1,1068.0,3000
PRV51183,177,1,1068.0,4000
PRV51183,190,1,1068.0,19000
PRV51183,199,1,1068.0,4000
PRV51183,208,1,1068.0,5000
PRV51183,220,1,1068.0,6000
PRV51183,223,1,0.0,3000
PRV51183,226,1,1068.0,6000
PRV51183,255,1,1068.0,5000
PRV51183,289,1,1068.0,0
PRV51183,294,1,1068.0,4000
PRV51183,296,1,1068.0,5000
PRV51183,301,1,1068.0,20000
PRV51183,352,1,1068.0,3000
PRV51183,371,1,1068.0,12000
PRV51183,374,1,1068.0,4000
PRV51183,378,1,1068.0,4000
PRV51183,392,1,1068.0,4000
PRV51183,454,1,1068.0,13000
PRV51183,458,1,1068.0,5000
PRV51183,543,1,1068.0,37000
PRV51183,562,2,2136.0,18000
PRV51183,565,1,1068.0,0
PRV51183,640,1,1068.0,5000
