Provider,ClmProcedureCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PRV51146,7815.0,1,1068.0,10000
PRV51146,7936.0,1,1068.0,11000
PRV51146,7991.0,1,1068.0,16000
PRV51146,8108.0,1,1068.0,46000
PRV51146,8147.0,1,1068.0,15000
PRV51146,8151.0,4,4272.0,38000
PRV51146,8154.0,8,8544.0,95000
PRV51146,8192.0,1,1068.0,8000
PRV51146,8372.0,1,1068.0,5000
PRV51146,8609.0,1,1068.0,4000
PRV51146,8628.0,1,1068.0,10000
PRV51146,8721.0,1,1068.0,7000
PRV51146,8801.0,2,2136.0,7000
PRV51146,8872.0,1,1068.0,4000
PRV51146,8877.0,1,1068.0,6000
PRV51146,8952.0,1,1068.0,15000
PRV51146,9224.0,1,1068.0,6000
PRV51146,9425.0,1,1068.0,7000
PRV51146,9465.0,1,1068.0,4000
PRV51146,9604.0,1,1068.0,9000
PRV51146,9648.0,1,1068.0,6000
PRV51146,9671.0,2,2136.0,26000
PRV51146,9904.0,4,4272.0,25000
PRV51146,9907.0,1,1068.0,2000
PRV51146,9919.0,1,1068.0,17000
PRV51146,9925.0,1,1068.0,57000
PRV51146,9971.0,2,2136.0,74000
PRV51148,66.0,2,2136.0,51000
PRV51148,387.0,2,2136.0,58000
PRV51148,881.0,1,1068.0,4000
PRV51148,2724.0,1,1068.0,18000
PRV51148,3491.0,1,1068.0,9000
PRV51148,3722.0,2,2136.0,16000
PRV51148,3772.0,1,1068.0,36000
PRV51148,3893.0,1,1068.0,10000
PRV51148,3925.0,1,1068.0,17000
PRV51148,3995.0,1,1068.0,7000
PRV51148,4019.0,1,1068.0,4000
PRV51148,4439.0,1,1068.0,14000
PRV51148,5305.0,1,1068.0,18000
PRV51148,5503.0,1,1068.0,6000
PRV51148,5732.0,1,1068.0,4000
PRV51148,5849.0,1,1068.0,18000
PRV51148,7935.0,1,1068.0,8000
PRV51148,8051.0,1,1068.0,5000
PRV51148,8151.0,1,1068.0,13000
PRV51148,8152.0,2,2136.0,22000
PRV51148,8872.0,1,1068.0,400
PRV51148,9671.0,2,2136.0,39000
PRV51148,9702.0,1,1068.0,4000
PRV51148,9904.0,1,1068.0,6000
PRV51148,9929.0,1,1068.0,3000
PRV51148,9961.0,1,1068.0,7000
PRV51149,17.0,1,1068.0,2000
PRV51149,66.0,1,1068.0,16000
PRV51149,70.0,1,1068.0,27000
PRV51149,80.0,1,1068.0,15000
PRV51149,84.0,1,1068.0,9000
PRV51149,270.0,1,1068.0,6000
PRV51149,560.0,1,1068.0,7000
PRV51149,598.0,1,1068.0,5000
PRV51149,843.0,1,1068.0,22000
PRV51149,1623.0,1,1068.0,4000
PRV51149,1735.0,1,1068.0,12000
PRV51149,2724.0,3,3204.0,27000
PRV51149,2762.0,1,1068.0,5000
PRV51149,3404.0,1,1068.0,4000
PRV51149,3572.0,1,1068.0,26000
PRV51149,3612.0,2,2136.0,51000
PRV51149,3615.0,1,1068.0,0
PRV51149,3812.0,2,2136.0,16000
PRV51149,3848.0,1,1068.0,12000
PRV51149,3893.0,1,1068.0,12000
PRV51149,3895.0,1,1068.0,3000
PRV51149,3927.0,1,1068.0,19000
PRV51149,3949.0,1,1068.0,12000
PRV51149,3950.0,1,1068.0,26000
PRV51149,3995.0,3,3204.0,29000
PRV51149,4019.0,6,6408.0,77000
PRV51149,4439.0,1,1068.0,43000
PRV51149,4513.0,3,3204.0,20000
PRV51149,4516.0,3,3204.0,12000
PRV51149,4525.0,2,2136.0,10000
PRV51149,4562.0,1,1068.0,22000
PRV51149,4673.0,1,1068.0,57000
PRV51149,5123.0,1,1068.0,6000
PRV51149,5185.0,1,1068.0,31000
PRV51149,5361.0,1,1068.0,10000
PRV51149,5369.0,1,1068.0,5000
PRV51149,5794.0,1,1068.0,4000
PRV51149,5849.0,2,2136.0,79000
PRV51149,6021.0,1,1068.0,4000
PRV51149,7050.0,1,1068.0,8000
PRV51149,7935.0,2,2136.0,19000
PRV51149,8108.0,1,1068.0,22000
PRV51149,8151.0,1,1068.0,12000
PRV51149,8154.0,3,3204.0,35000
PRV51149,8166.0,1,1068.0,12000
PRV51149,8321.0,1,1068.0,3000
PRV51149,8415.0,1,1068.0,43000
PRV51149,8622.0,1,1068.0,14000
PRV51149,8628.0,1,1068.0,6000
PRV51149,8722.0,1,1068.0,17000
PRV51149,8965.0,1,1068.0,7000
PRV51149,9301.0,1,1068.0,19000
PRV51149,9339.0,1,1068.0,12000
PRV51149,9354.0,1,1068.0,3000
PRV51149,9390.0,1,1068.0,0
PRV51149,9671.0,2,2136.0,21000
PRV51149,9904.0,1,1068.0,2000
PRV51149,9921.0,2,2136.0,22000
PRV51149,9929.0,1,1068.0,5000
PRV51149,9961.0,1,1068.0,7000
PRV51149,9971.0,1,1068.0,31000
PRV51151,3863.0,1,1068.0,16000
PRV51151,3898.0,1,1068.0,5000
PRV51151,4019.0,2,2136.0,14000
PRV51151,4516.0,1,1068.0,3000
PRV51151,4562.0,1,1068.0,15000
PRV51151,5123.0,1,1068.0,9000
PRV51151,8417.0,1,1068.0,9000
PRV51151,8480.0,1,1068.0,12000
PRV51151,8891.0,1,1068.0,5000
PRV51151,9605.0,1,1068.0,6000
PRV51151,9904.0,2,2136.0,16000
PRV51151,9960.0,1,1068.0,4000
PRV51153,1629.0,1,1068.0,34000
PRV51153,3812.0,1,1068.0,8000
PRV51153,5103.0,1,1068.0,34000
PRV51153,8741.0,1,1068.0,6000
PRV51153,9929.0,1,1068.0,3000
PRV51159,66.0,1,1068.0,10000
PRV51159,331.0,1,1068.0,6000
PRV51159,387.0,1,1068.0,21000
PRV51159,598.0,1,1068.0,8000
PRV51159,966.0,1,1068.0,10000
PRV51159,2724.0,1,1068.0,14000
PRV51159,3612.0,1,1068.0,29000
PRV51159,3613.0,1,1068.0,15000
PRV51159,3722.0,2,2136.0,17000
PRV51159,3772.0,2,2136.0,55000
PRV51159,3783.0,1,1068.0,14000
PRV51159,3812.0,1,1068.0,8000
PRV51159,3949.0,1,1068.0,8000
PRV51159,3950.0,1,1068.0,10000
PRV51159,3963.0,1,1068.0,15000
PRV51159,3995.0,1,1068.0,8000
PRV51159,4019.0,2,2136.0,40000
PRV51159,4139.0,1,1068.0,9000
PRV51159,4264.0,1,1068.0,9000
PRV51159,4311.0,1,1068.0,5000
PRV51159,4439.0,1,1068.0,29000
PRV51159,4524.0,1,1068.0,5000
PRV51159,5351.0,1,1068.0,6000
PRV51159,5411.0,1,1068.0,6000
PRV51159,5712.0,1,1068.0,5000
PRV51159,7855.0,1,1068.0,11000
PRV51159,7865.0,1,1068.0,12000
PRV51159,7915.0,1,1068.0,15000
PRV51159,8361.0,2,2136.0,15000
PRV51159,8703.0,1,1068.0,8000
PRV51159,9339.0,2,2136.0,22000
PRV51159,9390.0,1,1068.0,7000
PRV51159,9604.0,3,3204.0,17000
PRV51159,9671.0,1,1068.0,10000
PRV51159,9921.0,1,1068.0,21000
PRV51160,62.0,1,1068.0,4000
PRV51160,66.0,2,2136.0,26000
PRV51160,82.0,1,1068.0,21000
PRV51160,309.0,1,1068.0,11000
PRV51160,331.0,1,1068.0,5000
PRV51160,598.0,1,1068.0,2000
PRV51160,722.0,1,1068.0,13000
PRV51160,2172.0,1,1068.0,13000
PRV51160,2724.0,1,1068.0,13000
PRV51160,2752.0,1,1068.0,21000
PRV51160,2763.0,1,1068.0,30000
PRV51160,3491.0,2,2136.0,9000
PRV51160,3522.0,1,1068.0,33000
PRV51160,3771.0,1,1068.0,22000
PRV51160,3893.0,2,2136.0,23000
PRV51160,3899.0,1,1068.0,19000
PRV51160,3995.0,1,1068.0,4000
PRV51160,4019.0,5,5340.0,80000
PRV51160,4240.0,1,1068.0,30000
PRV51160,4263.0,1,1068.0,13000
PRV51160,4443.0,1,1068.0,8000
PRV51160,4513.0,1,1068.0,8000
PRV51160,4516.0,2,2136.0,18000
PRV51160,4542.0,1,1068.0,8000
PRV51160,5123.0,1,1068.0,4000
PRV51160,5305.0,1,1068.0,0
PRV51160,5422.0,1,1068.0,0
PRV51160,5551.0,1,1068.0,57000
PRV51160,5849.0,1,1068.0,57000
PRV51160,6849.0,1,1068.0,38000
PRV51160,6859.0,1,1068.0,0
PRV51160,7850.0,1,1068.0,11000
PRV51160,7915.0,2,2136.0,30000
PRV51160,8102.0,1,1068.0,11000
PRV51160,8108.0,1,1068.0,0
PRV51160,8151.0,1,1068.0,12000
PRV51160,8152.0,1,1068.0,33000
PRV51160,8154.0,3,3204.0,27000
PRV51160,8411.0,1,1068.0,31000
PRV51160,8891.0,1,1068.0,4000
PRV51160,8944.0,1,1068.0,4000
PRV51160,8949.0,1,1068.0,4000
PRV51160,8959.0,1,1068.0,3000
PRV51160,9390.0,2,2136.0,24000
PRV51160,9396.0,1,1068.0,13000
PRV51160,9427.0,1,1068.0,18000
PRV51160,9462.0,1,1068.0,3000
PRV51160,9672.0,2,2136.0,39000
PRV51160,9904.0,3,3204.0,26000
PRV51160,9905.0,1,1068.0,7000
PRV51160,9925.0,2,2136.0,5000
PRV51164,66.0,1,1068.0,28000
PRV51164,70.0,1,1068.0,34000
PRV51164,159.0,1,1068.0,23000
PRV51164,496.0,1,1068.0,9000
PRV51164,570.0,1,1068.0,41000
PRV51164,598.0,1,1068.0,6000
PRV51164,881.0,1,1068.0,4000
PRV51164,2252.0,1,1068.0,11000
PRV51164,3324.0,1,1068.0,7000
PRV51164,3995.0,2,2136.0,21000
PRV51164,4019.0,2,2136.0,34000
PRV51164,4516.0,2,2136.0,14000
PRV51164,4525.0,1,1068.0,5000
PRV51164,4542.0,1,1068.0,5000
PRV51164,4576.0,1,1068.0,30000
PRV51164,5363.0,1,1068.0,10000
PRV51164,5459.0,1,1068.0,11000
PRV51164,5849.0,1,1068.0,30000
PRV51164,6541.0,1,1068.0,18000
PRV51164,7745.0,1,1068.0,8000
PRV51164,7971.0,1,1068.0,3000
PRV51164,8891.0,1,1068.0,6000
PRV51164,9672.0,1,1068.0,41000
PRV51165,66.0,1,1068.0,14000
PRV51165,311.0,1,1068.0,38000
PRV51165,2724.0,2,2136.0,42000
PRV51165,3522.0,1,1068.0,57000
PRV51165,3612.0,1,1068.0,28000
PRV51165,3722.0,2,2136.0,23000
PRV51165,3772.0,1,1068.0,27000
PRV51165,3893.0,2,2136.0,19000
PRV51165,4019.0,3,3204.0,61000
PRV51165,4513.0,1,1068.0,9000
PRV51165,4523.0,1,1068.0,5000
PRV51165,4525.0,1,1068.0,6000
PRV51165,4542.0,1,1068.0,3000
PRV51165,4685.0,1,1068.0,5000
PRV51165,7707.0,1,1068.0,0
PRV51165,8107.0,1,1068.0,19000
PRV51165,8154.0,1,1068.0,14000
PRV51165,8611.0,1,1068.0,38000
PRV51165,8826.0,1,1068.0,6000
PRV51165,8875.0,1,1068.0,9000
PRV51165,9638.0,1,1068.0,5000
PRV51166,9339.0,1,1068.0,22000
PRV51168,4104.0,1,1068.0,25000
PRV51168,7768.0,1,1068.0,25000
PRV51168,7936.0,1,1068.0,8000
PRV51168,8051.0,1,1068.0,5000
PRV51168,9904.0,1,1068.0,6000
PRV51168,9919.0,1,1068.0,2000
PRV51170,309.0,1,1068.0,5000
PRV51170,311.0,1,1068.0,57000
PRV51170,3324.0,1,1068.0,5000
PRV51170,4019.0,1,1068.0,7000
PRV51170,5845.0,1,1068.0,57000
PRV51170,8622.0,1,1068.0,30000
PRV51170,8703.0,1,1068.0,7000
PRV51170,9390.0,1,1068.0,7000
PRV51173,331.0,1,1068.0,6000
PRV51173,2724.0,1,1068.0,6000
PRV51173,3533.0,1,1068.0,29000
PRV51173,3771.0,1,1068.0,14000
PRV51173,3783.0,1,1068.0,20000
PRV51173,4210.0,1,1068.0,29000
PRV51173,4516.0,1,1068.0,6000
PRV51173,8945.0,1,1068.0,12000
PRV51178,387.0,1,1068.0,35000
PRV51178,741.0,1,1068.0,12000
PRV51178,1733.0,1,1068.0,43000
PRV51178,2762.0,1,1068.0,6000
PRV51178,3491.0,1,1068.0,8000
PRV51178,3893.0,2,2136.0,17000
PRV51178,3949.0,1,1068.0,14000
PRV51178,4019.0,2,2136.0,55000
PRV51178,4513.0,1,1068.0,7000
PRV51178,4523.0,1,1068.0,8000
PRV51178,4525.0,1,1068.0,8000
PRV51178,4959.0,1,1068.0,8000
PRV51178,5569.0,1,1068.0,17000
PRV51178,5831.0,1,1068.0,17000
PRV51178,7935.0,2,2136.0,40000
PRV51178,8052.0,1,1068.0,21000
PRV51178,8108.0,1,1068.0,20000
PRV51178,8151.0,1,1068.0,11000
PRV51178,8412.0,1,1068.0,15000
PRV51178,8415.0,1,1068.0,7000
PRV51178,8872.0,1,1068.0,6000
PRV51178,9339.0,1,1068.0,2000
PRV51178,9904.0,1,1068.0,4000
PRV51178,9910.0,1,1068.0,5000
PRV51180,9671.0,1,1068.0,41000
PRV51183,64.0,1,1068.0,5000
PRV51183,409.0,1,1068.0,38000
PRV51183,2724.0,3,3204.0,61000
PRV51183,3320.0,1,1068.0,37000
PRV51183,3783.0,1,1068.0,20000
PRV51183,3893.0,1,1068.0,9000
PRV51183,4311.0,1,1068.0,4000
PRV51183,4516.0,1,1068.0,12000
PRV51183,4942.0,1,1068.0,4000
PRV51183,5305.0,1,1068.0,4000
PRV51183,7161.0,1,1068.0,6000
PRV51183,8006.0,1,1068.0,12000
PRV51183,8106.0,1,1068.0,37000
PRV51183,8151.0,1,1068.0,13000
PRV51183,8154.0,1,1068.0,0
PRV51183,8191.0,1,1068.0,6000
PRV51183,8872.0,1,1068.0,5000
PRV51183,8914.0,1,1068.0,9000
PRV51183,9649.0,1,1068.0,4000
PRV51183,9671.0,1,1068.0,19000
PRV51183,9672.0,1,1068.0,37000
PRV51183,9904.0,1,1068.0,4000
PRV51190,3893.0,1,1068.0,6000
PRV51190,4523.0,1,1068.0,15000
PRV51194,3422.0,1,1068.0,14000
PRV51207,4439.0,1,1068.0,38000
PRV51207,4573.0,1,1068.0,13000
PRV51207,7915.0,1,1068.0,0
PRV51231,309.0,1,1068.0,8000
PRV51231,4019.0,2,2136.0,16000
PRV51231,9915.0,1,1068.0,8000
PRV51232,3772.0,1,1068.0,26000
PRV51233,66.0,1,1068.0,17000
PRV51233,2724.0,1,1068.0,17000
PRV51234,66.0,1,1068.0,0
PRV51234,2762.0,1,1068.0,13000
PRV51234,3995.0,1,1068.0,13000
PRV51234,4019.0,1,1068.0,0
PRV51234,5187.0,1,1068.0,9000
PRV51234,9929.0,1,1068.0,4000
PRV51235,9904.0,1,1068.0,5000
PRV51237,3950.0,1,1068.0,19000
PRV51238,412.0,1,0.0,15000
PRV51238,4464.0,1,0.0,15000
PRV51238,4574.0,1,0.0,15000
PRV51238,5122.0,1,1068.0,24000
PRV51238,8345.0,1,0.0,33000
PRV51240,576.0,1,1068.0,19000
PRV51240,3893.0,1,1068.0,7000
PRV51240,4019.0,1,1068.0,7000
PRV51240,4542.0,1,1068.0,7000
PRV51240,4601.0,1,1068.0,13000
PRV51240,6029.0,1,1068.0,3000
PRV51240,8051.0,1,1068.0,6000
PRV51240,9904.0,1,1068.0,12000
PRV51241,3893.0,1,1068.0,6000
PRV51241,5491.0,1,1068.0,9000
PRV51241,7936.0,1,1068.0,4000
PRV51241,7994.0,1,1068.0,9000
PRV51241,8345.0,1,1068.0,22000
PRV51242,1474.0,1,1068.0,3000
PRV51242,2724.0,2,2136.0,27000
PRV51242,3607.0,1,1068.0,9000
PRV51242,3789.0,1,1068.0,7000
PRV51242,3893.0,1,1068.0,11000
PRV51242,3950.0,1,1068.0,18000
PRV51242,9919.0,1,0.0,4000
PRV51242,9921.0,1,1068.0,2000
PRV51244,66.0,8,7476.0,83500
PRV51244,70.0,2,2136.0,38000
PRV51244,185.0,1,1068.0,6000
PRV51244,311.0,1,1068.0,6000
PRV51244,387.0,2,2136.0,31000
PRV51244,496.0,3,2136.0,36500
PRV51244,527.0,1,1068.0,46000
PRV51244,605.0,1,1068.0,10000
PRV51244,1629.0,1,1068.0,0
PRV51244,2724.0,6,5340.0,108000
PRV51244,2749.0,1,1068.0,17000
PRV51244,2761.0,1,1068.0,57000
PRV51244,2762.0,1,1068.0,12000
PRV51244,3241.0,1,1068.0,13000
PRV51244,3324.0,3,3204.0,22000
PRV51244,3491.0,1,1068.0,6000
PRV51244,3512.0,1,1068.0,26000
PRV51244,3722.0,5,5340.0,29000
PRV51244,3723.0,2,2136.0,10000
PRV51244,3734.0,1,1068.0,45000
PRV51244,3772.0,2,2136.0,33000
PRV51244,3783.0,3,2136.0,42000
PRV51244,3787.0,1,1068.0,0
PRV51244,3794.0,1,1068.0,44000
PRV51244,3821.0,1,1068.0,32000
PRV51244,3844.0,1,1068.0,16000
PRV51244,3845.0,1,1068.0,17000
PRV51244,3848.0,1,1068.0,10000
PRV51244,3893.0,2,1068.0,8000
PRV51244,3950.0,2,2136.0,17000
PRV51244,3979.0,2,2136.0,47000
PRV51244,3995.0,7,7476.0,86000
PRV51244,4019.0,12,12816.0,149000
PRV51244,4139.0,1,1068.0,5000
PRV51244,4233.0,1,1068.0,12000
PRV51244,4422.0,1,1068.0,16000
PRV51244,4513.0,2,2136.0,14000
PRV51244,4516.0,4,3204.0,23000
PRV51244,4525.0,2,2136.0,8000
PRV51244,4542.0,1,1068.0,10000
PRV51244,4824.0,1,1068.0,5000
PRV51244,5119.0,1,1068.0,7000
PRV51244,5185.0,1,1068.0,57000
PRV51244,5304.0,1,1068.0,8000
PRV51244,5551.0,1,1068.0,11000
PRV51244,5732.0,1,1068.0,7000
PRV51244,5795.0,1,1068.0,3000
PRV51244,6029.0,2,2136.0,17000
PRV51244,7843.0,1,1068.0,3000
PRV51244,7935.0,2,2136.0,10000
PRV51244,8006.0,1,1068.0,14000
PRV51244,8108.0,1,1068.0,19000
PRV51244,8152.0,3,3204.0,33000
PRV51244,8154.0,4,4272.0,37100
PRV51244,8180.0,1,1068.0,8000
PRV51244,8191.0,1,1068.0,5000
PRV51244,8415.0,1,1068.0,7000
PRV51244,8417.0,1,1068.0,12000
PRV51244,8607.0,1,1068.0,0
PRV51244,8622.0,1,1068.0,21000
PRV51244,8627.0,1,1068.0,3000
PRV51244,8659.0,1,1068.0,11000
PRV51244,8669.0,1,1068.0,57000
PRV51244,8703.0,1,1068.0,5000
PRV51244,8841.0,1,1068.0,4000
PRV51244,8872.0,5,5340.0,33000
PRV51244,8875.0,1,1068.0,7000
PRV51244,8876.0,1,1068.0,9000
PRV51244,9338.0,1,1068.0,9000
PRV51244,9390.0,1,1068.0,9000
PRV51244,9394.0,2,2136.0,7000
PRV51244,9604.0,1,1068.0,13000
PRV51244,9607.0,1,1068.0,9000
PRV51244,9671.0,1,1068.0,22000
PRV51244,9904.0,7,7476.0,43000
PRV51244,9907.0,1,1068.0,10000
PRV51244,9925.0,1,1068.0,7000
PRV51244,9929.0,1,1068.0,4000
PRV51244,9952.0,1,1068.0,2000
PRV51245,2761.0,1,1068.0,4000
PRV51245,3722.0,1,1068.0,9000
PRV51245,8876.0,1,1068.0,4000
PRV51247,689.0,1,1068.0,4000
PRV51247,5722.0,1,1068.0,9000
PRV51247,7769.0,1,1068.0,17000
PRV51247,8891.0,1,0.0,18000
PRV51247,9607.0,1,1068.0,4000
PRV51247,9904.0,2,2136.0,15000
PRV51248,9905.0,1,1068.0,23000
PRV51249,66.0,3,3204.0,35000
PRV51249,80.0,1,0.0,12000
PRV51249,496.0,1,1068.0,5000
PRV51249,1736.0,1,0.0,41000
PRV51249,2724.0,1,1068.0,14000
PRV51249,3893.0,1,1068.0,6000
PRV51249,3929.0,1,1068.0,11000
PRV51249,3995.0,1,1068.0,5000
PRV51249,4019.0,2,1068.0,53000
PRV51249,4254.0,1,1068.0,57000
PRV51249,4513.0,1,1068.0,33000
PRV51249,5123.0,1,1068.0,7000
PRV51249,5185.0,1,0.0,41000
PRV51249,5369.0,1,1068.0,4000
PRV51249,7051.0,1,1068.0,4000
PRV51249,8154.0,2,2136.0,26000
PRV51249,8622.0,2,2136.0,64000
PRV51249,8659.0,1,1068.0,17000
PRV51249,9427.0,1,1068.0,11000
PRV51249,9444.0,1,0.0,5000
PRV51249,9462.0,1,1068.0,5000
PRV51249,9671.0,2,2136.0,62000
PRV51249,9904.0,1,1068.0,4000
PRV51249,9921.0,2,2136.0,8000
PRV51249,9961.0,1,1068.0,4000
PRV51252,3783.0,1,1068.0,15000
PRV51252,3893.0,1,1068.0,5000
PRV51252,3963.0,1,1068.0,15000
PRV51252,4019.0,1,1068.0,0
PRV51252,4516.0,1,1068.0,22000
PRV51252,7359.0,1,0.0,3000
PRV51252,8151.0,2,2136.0,10000
PRV51252,8154.0,2,2136.0,21000
PRV51252,8191.0,1,1068.0,3000
PRV51252,9921.0,1,1068.0,7000
PRV51255,2724.0,1,1068.0,7000
PRV51255,3722.0,1,1068.0,7000
PRV51258,66.0,1,1068.0,15000
PRV51258,2724.0,1,1068.0,15000
PRV51258,3613.0,1,1068.0,28000
PRV51258,4019.0,2,2136.0,44000
PRV51258,6561.0,1,1068.0,16000
PRV51258,9419.0,1,1068.0,8000
PRV51259,66.0,1,1068.0,0
PRV51259,4019.0,1,1068.0,0
PRV51259,5569.0,2,2136.0,141000
PRV51259,5849.0,1,1068.0,84000
PRV51260,3521.0,1,1068.0,43000
PRV51260,5185.0,1,1068.0,43000
PRV51261,554.0,1,1068.0,20000
PRV51261,605.0,1,1068.0,7000
PRV51261,2724.0,1,1068.0,11000
PRV51261,3491.0,1,1068.0,8000
PRV51261,3783.0,1,1068.0,11000
PRV51261,3812.0,1,1068.0,5000
PRV51261,3842.0,1,1068.0,29000
PRV51261,3893.0,1,0.0,7000
PRV51261,4576.0,1,1068.0,29000
PRV51261,5110.0,1,1068.0,10000
PRV51261,5122.0,1,1068.0,26000
PRV51261,5123.0,1,1068.0,9000
PRV51261,8154.0,1,1068.0,10000
PRV51261,8627.0,1,1068.0,25000
PRV51261,8891.0,1,1068.0,3000
PRV51261,8939.0,1,1068.0,5000
PRV51261,9465.0,1,1068.0,2000
PRV51261,9904.0,1,1068.0,9000
PRV51261,9907.0,1,1068.0,10000
PRV51261,9952.0,1,1068.0,5000
PRV51263,66.0,1,1068.0,9000
PRV51263,2724.0,1,1068.0,19000
PRV51263,3129.0,1,1068.0,57000
PRV51263,3895.0,1,1068.0,3000
PRV51263,4516.0,1,1068.0,8000
PRV51263,5122.0,1,1068.0,20000
PRV51263,5845.0,1,1068.0,57000
PRV51263,6849.0,1,1068.0,22000
PRV51263,8152.0,1,1068.0,19000
PRV51263,9390.0,1,1068.0,8000
PRV51263,9915.0,1,1068.0,10000
PRV51265,9723.0,1,0.0,200
PRV51266,311.0,1,1068.0,33000
PRV51266,3893.0,1,1068.0,3000
PRV51266,4513.0,1,1068.0,5000
PRV51266,9383.0,1,1068.0,4000
PRV51267,3995.0,1,1068.0,6000
PRV51267,8192.0,1,1068.0,3000
PRV51274,387.0,1,1068.0,20000
PRV51274,527.0,1,1068.0,39000
PRV51274,598.0,1,1068.0,10000
PRV51274,3995.0,1,1068.0,0
PRV51274,4019.0,1,1068.0,59000
PRV51274,8102.0,1,1068.0,59000
PRV51276,66.0,1,1068.0,17000
PRV51276,3995.0,1,1068.0,7000
PRV51276,4019.0,1,1068.0,12000
PRV51276,7852.0,1,1068.0,12000
PRV51276,8151.0,1,1068.0,12000
PRV51276,8919.0,1,1068.0,3000
PRV51276,9928.0,1,1068.0,4000
PRV51277,3722.0,1,1068.0,4000
PRV51277,3995.0,1,1068.0,16000
PRV51277,4311.0,1,1068.0,53000
PRV51277,4439.0,1,1068.0,16000
PRV51277,4516.0,1,1068.0,4000
PRV51277,7824.0,1,1068.0,16000
PRV51277,8949.0,1,1068.0,6000
PRV51277,9671.0,1,1068.0,7000
PRV51277,9904.0,1,1068.0,15000
PRV51282,3521.0,1,1068.0,24000
PRV51282,4516.0,1,1068.0,5000
PRV51282,8152.0,1,1068.0,8000
PRV51282,9904.0,2,2136.0,12000
PRV51282,9973.0,1,1068.0,24000
PRV51284,131.0,1,0.0,13000
PRV51284,3612.0,1,1068.0,22000
PRV51284,3995.0,1,1068.0,5000
PRV51284,4562.0,1,1068.0,51000
PRV51284,4573.0,1,1068.0,23000
PRV51284,5771.0,1,1068.0,3000
PRV51284,8959.0,1,1068.0,5000
PRV51284,9229.0,1,1068.0,0
PRV51285,17.0,1,1068.0,8000
PRV51285,311.0,1,1068.0,10000
PRV51285,3229.0,1,1068.0,10000
PRV51285,3614.0,1,1068.0,57000
PRV51285,3771.0,1,1068.0,11000
PRV51285,5185.0,1,1068.0,57000
PRV51285,9971.0,1,1068.0,57000
PRV51286,260.0,1,1068.0,33000
PRV51286,3572.0,1,1068.0,8000
PRV51286,3712.0,1,1068.0,26000
PRV51286,3734.0,1,1068.0,8000
PRV51286,3895.0,1,1068.0,12000
PRV51286,5789.0,1,1068.0,12000
PRV51286,7854.0,1,1068.0,11000
PRV51286,7936.0,1,1068.0,0
PRV51286,8411.0,1,1068.0,11000
PRV51286,9604.0,1,1068.0,33000
PRV51286,9904.0,1,1068.0,3000
PRV51288,3893.0,1,1068.0,4000
PRV51288,9390.0,1,1068.0,29000
PRV51296,3324.0,1,1068.0,17000
PRV51297,66.0,1,1068.0,17000
PRV51297,3174.0,1,1068.0,18000
PRV51297,4019.0,1,1068.0,17000
PRV51297,8154.0,1,1068.0,11000
PRV51297,8604.0,1,1068.0,5000
PRV51300,4516.0,1,1068.0,10000
PRV51300,8891.0,1,1068.0,6000
PRV51300,9604.0,1,1068.0,13000
PRV51300,9904.0,1,1068.0,30000
PRV51301,387.0,1,1068.0,8000
PRV51301,3533.0,1,1068.0,53000
PRV51301,3893.0,1,1068.0,12000
PRV51301,4572.0,1,1068.0,16000
PRV51301,5304.0,1,1068.0,53000
PRV51301,9671.0,1,1068.0,12000
PRV51302,17.0,1,1068.0,3000
PRV51302,561.0,1,1068.0,6000
PRV51302,2724.0,1,1068.0,9000
PRV51302,3611.0,1,1068.0,25000
PRV51302,3849.0,1,1068.0,9000
PRV51302,5732.0,1,1068.0,14000
PRV51302,9607.0,1,1068.0,9000
PRV51304,9390.0,1,1068.0,25000
PRV51305,3893.0,1,1068.0,35000
PRV51305,3899.0,1,1068.0,5000
PRV51305,3949.0,1,1068.0,20000
PRV51305,7869.0,1,1068.0,5000
PRV51311,4516.0,1,1068.0,3000
PRV51312,8952.0,1,1068.0,7000
PRV51316,8659.0,1,1068.0,5000
PRV51316,9390.0,1,1068.0,4000
PRV51316,9604.0,1,1068.0,12000
PRV51318,3572.0,1,1068.0,4000
PRV51318,8893.0,1,1068.0,4000
PRV51334,5341.0,1,1068.0,5000
PRV51336,331.0,1,1068.0,10000
PRV51336,639.0,1,1068.0,4000
PRV51336,2189.0,1,1068.0,6000
PRV51336,3320.0,1,1068.0,24000
PRV51336,3404.0,1,1068.0,12000
PRV51336,3611.0,1,1068.0,24000
PRV51336,4011.0,1,1068.0,24000
PRV51336,4573.0,1,1068.0,28000
PRV51337,66.0,1,1068.0,17000
PRV51337,80.0,1,1068.0,16000
PRV51337,309.0,1,1068.0,4000
PRV51337,496.0,1,1068.0,0
PRV51337,2724.0,1,1068.0,10000
PRV51337,3249.0,1,1068.0,17000
PRV51337,3794.0,1,1068.0,49000
PRV51337,3812.0,1,1068.0,5000
PRV51337,3893.0,1,1068.0,0
PRV51337,3995.0,1,1068.0,6000
PRV51337,4019.0,2,2136.0,23000
PRV51337,4523.0,1,1068.0,7000
PRV51337,8154.0,2,2136.0,31000
PRV51337,8891.0,1,1068.0,7000
PRV51337,8949.0,1,1068.0,6000
PRV51337,9339.0,1,1068.0,14000
PRV51337,9390.0,1,1068.0,10000
PRV51337,9607.0,1,1068.0,6000
