Physician,ClmProcedureCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY312897,9952.0,1,0.0,50
PHY312901,3492.0,1,1068.0,8000
PHY312903,8154.0,1,1068.0,15000
PHY312906,3721.0,1,1068.0,4000
PHY312907,9604.0,1,1068.0,10000
PHY312916,3995.0,1,1068.0,8000
PHY312916,5123.0,1,1068.0,10000
PHY312921,387.0,1,1068.0,46000
PHY312926,9929.0,1,1068.0,7000
PHY312930,3979.0,2,2136.0,52000
PHY312930,4019.0,2,2136.0,52000
PHY312953,66.0,1,1068.0,11000
PHY312959,3721.0,1,1068.0,3000
PHY312959,4019.0,1,1068.0,3000
PHY312969,3522.0,1,1068.0,57000
PHY312969,4139.0,1,1068.0,57000
PHY312969,5185.0,1,1068.0,57000
PHY312973,9604.0,1,1068.0,10000
PHY312976,66.0,2,2136.0,18000
PHY312976,242.0,1,1068.0,21000
PHY312976,2724.0,2,2136.0,18000
PHY312976,3572.0,1,1068.0,12000
PHY312976,3723.0,1,1068.0,7000
PHY312976,3895.0,1,1068.0,5000
PHY312976,3995.0,1,1068.0,16000
PHY312976,4104.0,1,1068.0,12000
PHY312976,5459.0,1,1068.0,12000
PHY312976,7935.0,1,0.0,12000
PHY312976,8151.0,1,1068.0,49000
PHY312976,8154.0,1,1068.0,12000
PHY312976,8191.0,1,1068.0,6000
PHY312976,8417.0,1,1068.0,12000
PHY312976,8872.0,1,1068.0,6000
PHY312976,9390.0,1,1068.0,17000
PHY312976,9672.0,1,1068.0,28000
PHY312976,9919.0,1,1068.0,6000
PHY312976,9925.0,1,1068.0,5000
PHY312981,3722.0,1,1068.0,11000
PHY312981,4019.0,1,1068.0,11000
PHY313016,7749.0,1,1068.0,16000
PHY313019,3722.0,1,1068.0,14000
PHY313019,4019.0,1,1068.0,14000
PHY313019,4542.0,1,1068.0,3000
PHY313045,6563.0,1,1068.0,5000
PHY313050,4516.0,1,1068.0,6000
PHY313053,4516.0,1,1068.0,21000
PHY313064,3324.0,1,1068.0,6000
PHY313100,66.0,1,1068.0,13000
PHY313100,4019.0,1,1068.0,13000
PHY313100,4139.0,1,1068.0,13000
PHY313129,8005.0,1,1068.0,19000
PHY313137,1509.0,1,1068.0,0
PHY313137,3722.0,1,1068.0,0
PHY313137,3893.0,1,1068.0,5000
PHY313137,3895.0,1,1068.0,13000
PHY313137,4523.0,1,1068.0,4000
PHY313137,5641.0,2,2136.0,4000
PHY313137,9339.0,1,1068.0,7000
PHY313137,9962.0,2,2136.0,4000
PHY313140,598.0,1,1068.0,3000
PHY313143,3995.0,1,1068.0,8000
PHY313145,4019.0,2,2136.0,22000
PHY313145,4441.0,2,2136.0,64000
PHY313145,4513.0,2,2136.0,10000
PHY313145,4610.0,2,2136.0,64000
PHY313145,8151.0,2,2136.0,22000
PHY313145,8154.0,2,2136.0,22000
PHY313145,9904.0,2,2136.0,10000
PHY313177,8152.0,1,1068.0,11000
PHY313179,3722.0,1,1068.0,19000
PHY313192,9339.0,1,1068.0,18000
PHY313194,9383.0,1,1068.0,2000
PHY313197,3995.0,1,1068.0,22000
PHY313198,3893.0,1,1068.0,6000
PHY313198,5749.0,1,1068.0,2000
PHY313198,8154.0,1,1068.0,14000
PHY313198,9338.0,1,1068.0,18000
PHY313202,66.0,1,1068.0,17000
PHY313202,496.0,1,1068.0,9000
PHY313202,2722.0,1,1068.0,17000
PHY313202,2724.0,1,1068.0,17000
PHY313202,3249.0,2,0.0,36000
PHY313202,3812.0,1,1068.0,8000
PHY313202,3893.0,1,1068.0,8000
PHY313202,4240.0,2,2136.0,24000
PHY313202,4513.0,1,1068.0,9000
PHY313202,4516.0,2,2136.0,24000
PHY313202,5849.0,4,4272.0,96000
PHY313202,7855.0,1,1068.0,10000
PHY313202,9672.0,2,2136.0,72000
PHY313202,9929.0,2,2136.0,12000
PHY313203,9904.0,1,1068.0,6000
PHY313209,2724.0,1,1068.0,5000
PHY313209,9904.0,1,1068.0,5000
PHY313234,4516.0,2,2136.0,10000
PHY313234,5849.0,2,2136.0,10000
PHY313248,3950.0,1,1068.0,37000
PHY313250,2724.0,1,1068.0,9000
PHY313250,3950.0,1,1068.0,9000
PHY313250,5122.0,1,1068.0,9000
PHY313250,8872.0,1,1068.0,4000
PHY313257,540.0,1,1068.0,12000
PHY313257,4019.0,1,1068.0,12000
PHY313277,66.0,2,2136.0,10000
PHY313277,2724.0,1,1068.0,9000
PHY313277,3723.0,2,1068.0,9040
PHY313277,4019.0,3,2136.0,20040
PHY313277,4139.0,1,1068.0,0
PHY313277,7915.0,1,1068.0,11000
PHY313278,2763.0,1,0.0,100
PHY313278,8622.0,1,0.0,100
PHY313279,8872.0,1,1068.0,3000
PHY313280,9671.0,1,1068.0,14000
PHY313284,7935.0,1,1068.0,8000
PHY313286,311.0,1,1068.0,13000
PHY313286,863.0,1,1068.0,9000
PHY313286,5122.0,1,1068.0,17000
PHY313286,9671.0,1,1068.0,13000
PHY313287,5749.0,1,1068.0,9000
PHY313291,6029.0,1,1068.0,3000
PHY313304,3995.0,1,1068.0,11000
PHY313305,9904.0,1,1068.0,15000
PHY313349,3995.0,1,1068.0,0
PHY313350,3895.0,1,1068.0,9000
PHY313350,8152.0,1,1068.0,10000
PHY313358,8151.0,2,2136.0,26000
PHY313359,5351.0,1,1068.0,28000
PHY313359,7932.0,1,1068.0,5000
PHY313359,9462.0,1,1068.0,3000
PHY313359,9904.0,1,1068.0,4000
PHY313375,8151.0,2,2136.0,20000
PHY313376,9639.0,1,1068.0,5000
PHY313377,9904.0,1,1068.0,4000
PHY313379,8154.0,1,1068.0,10000
PHY313416,3326.0,1,1068.0,11000
PHY313416,3893.0,1,1068.0,6000
PHY313419,66.0,1,1068.0,11000
PHY313438,2724.0,1,1068.0,13000
PHY313438,4516.0,1,1068.0,13000
PHY313438,5641.0,1,1068.0,13000
PHY313438,8102.0,1,1068.0,13000
PHY313438,9904.0,1,1068.0,4000
PHY313453,412.0,1,1068.0,14000
PHY313453,2761.0,1,1068.0,27000
PHY313453,3972.0,1,1068.0,27000
PHY313453,3995.0,1,1068.0,10000
PHY313453,8151.0,1,1068.0,14000
PHY313458,8154.0,1,1068.0,15000
PHY313472,4432.0,1,0.0,100
PHY313477,4019.0,1,1068.0,33000
PHY313477,5103.0,1,1068.0,33000
PHY313485,2724.0,1,1068.0,5000
PHY313485,4019.0,1,1068.0,3000
PHY313485,4516.0,1,1068.0,5000
PHY313485,8151.0,1,1068.0,11000
PHY313485,9419.0,1,1068.0,3000
PHY313506,3613.0,1,1068.0,40000
PHY313506,3995.0,1,1068.0,10000
PHY313506,4131.0,1,1068.0,5000
PHY313506,4516.0,1,1068.0,3000
PHY313506,7837.0,1,1068.0,10000
PHY313506,8154.0,1,0.0,12000
PHY313506,8183.0,1,1068.0,5000
PHY313506,8604.0,1,1068.0,10000
PHY313508,3995.0,1,1068.0,23000
PHY313508,4019.0,1,1068.0,4000
PHY313508,6849.0,1,1068.0,4000
PHY313508,8151.0,1,1068.0,0
PHY313508,8154.0,1,1068.0,10000
PHY313508,8721.0,1,1068.0,8000
PHY313508,8801.0,1,1068.0,30000
PHY313508,9353.0,1,1068.0,12000
PHY313508,9383.0,1,1068.0,18000
PHY313508,9904.0,2,2136.0,13000
PHY313516,5110.0,1,1068.0,13000
PHY313519,4311.0,1,0.0,3000
PHY313528,2724.0,1,1068.0,0
PHY313528,3893.0,2,2136.0,15000
PHY313528,4438.0,1,1068.0,0
PHY313528,6859.0,1,1068.0,4000
PHY313528,8192.0,1,1068.0,9000
PHY313531,4342.0,1,1068.0,13000
PHY313531,4516.0,1,1068.0,7000
PHY313531,4542.0,1,1068.0,5000
PHY313531,4575.0,1,1068.0,16000
PHY313531,8345.0,1,1068.0,4000
PHY313531,9982.0,1,1068.0,16000
PHY313537,3491.0,1,1068.0,7000
PHY313548,159.0,1,1068.0,17000
PHY313557,8879.0,1,1068.0,4000
PHY313567,66.0,1,1068.0,28000
PHY313567,2724.0,2,2136.0,17000
PHY313567,3491.0,1,1068.0,10000
PHY313567,3722.0,1,1068.0,7000
PHY313567,3726.0,1,1068.0,10000
PHY313567,3772.0,1,1068.0,16000
PHY313567,3812.0,1,1068.0,16000
PHY313567,4019.0,1,1068.0,7000
PHY313567,4264.0,1,1068.0,2000
PHY313567,4292.0,1,1068.0,4000
PHY313567,5361.0,1,1068.0,7000
PHY313567,7855.0,1,1068.0,8000
PHY313567,8051.0,1,1068.0,14000
PHY313567,8106.0,1,1068.0,21000
PHY313567,8108.0,1,1068.0,17000
PHY313567,8154.0,1,1068.0,13000
PHY313567,8396.0,1,1068.0,8000
PHY313567,8872.0,1,1068.0,2000
PHY313567,9466.0,1,1068.0,8000
PHY313567,9671.0,1,1068.0,13000
PHY313576,66.0,2,2136.0,18000
PHY313581,8875.0,1,1068.0,8000
PHY313584,3512.0,1,1068.0,103000
PHY313584,5185.0,1,1068.0,103000
PHY313584,9672.0,2,2136.0,125000
PHY313586,7854.0,1,1068.0,11000
PHY313586,8411.0,1,1068.0,11000
PHY313599,311.0,1,1068.0,22000
PHY313599,3995.0,1,1068.0,5000
PHY313599,4019.0,1,1068.0,6000
PHY313599,4513.0,1,1068.0,6000
PHY313599,4542.0,1,1068.0,22000
PHY313599,4946.0,1,1068.0,8000
PHY313599,5123.0,1,1068.0,6000
PHY313599,8151.0,1,1068.0,11000
PHY313599,8848.0,1,1068.0,6000
PHY313599,9605.0,1,1068.0,13000
PHY313599,9904.0,1,1068.0,4000
PHY313599,9984.0,1,1068.0,6000
PHY313607,4523.0,1,1068.0,9000
PHY313616,66.0,1,1068.0,14000
PHY313616,2724.0,1,1068.0,14000
PHY313627,8659.0,1,1068.0,4000
PHY313641,2762.0,1,1068.0,7000
PHY313641,3893.0,1,1068.0,6000
PHY313641,4513.0,1,1068.0,7000
PHY313641,4523.0,1,1068.0,4000
PHY313641,7902.0,1,1068.0,6000
PHY313641,9353.0,1,1068.0,3000
PHY313641,9921.0,1,1068.0,9000
PHY313651,4139.0,1,1068.0,19000
PHY313651,5451.0,1,1068.0,17000
PHY313651,6498.0,1,1068.0,13000
PHY313651,8108.0,1,1068.0,19000
PHY313651,9904.0,1,1068.0,5000
PHY313653,496.0,1,1068.0,8000
PHY313653,4019.0,1,1068.0,8000
PHY313653,4059.0,1,1068.0,8000
PHY313653,4240.0,1,1068.0,7000
PHY313653,9702.0,1,1068.0,7000
PHY313657,3371.0,1,1068.0,10000
PHY313657,5523.0,1,0.0,10000
PHY313657,9468.0,1,1068.0,10000
PHY313675,9907.0,1,1068.0,5000
PHY313711,9462.0,1,1068.0,7000
PHY313712,3893.0,1,0.0,8000
PHY313712,4019.0,1,1068.0,10000
PHY313712,8151.0,1,1068.0,10000
PHY313740,185.0,1,1068.0,21000
PHY313740,8151.0,1,1068.0,21000
PHY313741,8154.0,1,1068.0,13000
PHY313744,3893.0,1,1068.0,17000
PHY313750,4543.0,1,1068.0,0
PHY313750,9672.0,1,1068.0,7000
PHY313776,331.0,1,1068.0,10000
PHY313778,392.0,1,1068.0,6000
PHY313778,543.0,1,1068.0,12000
PHY313778,863.0,1,1068.0,17000
PHY313778,2762.0,1,1068.0,17000
PHY313778,3320.0,1,1068.0,13000
PHY313778,3772.0,1,1068.0,21000
PHY313778,3775.0,1,1068.0,6000
PHY313778,3797.0,1,1068.0,13000
PHY313778,4311.0,1,1068.0,7000
PHY313778,4467.0,1,1068.0,31000
PHY313778,4516.0,1,1068.0,5000
PHY313778,4576.0,1,1068.0,13000
PHY313778,4821.0,1,1068.0,0
PHY313778,7855.0,1,1068.0,10000
PHY313778,9672.0,1,1068.0,0
PHY313778,9702.0,1,1068.0,13000
PHY313778,9921.0,1,1068.0,18000
PHY313778,9986.0,1,1068.0,0
PHY313782,3893.0,1,1068.0,13000
PHY313800,51.0,1,0.0,40
PHY313803,2724.0,1,1068.0,17000
PHY313803,3950.0,1,1068.0,17000
PHY313811,3812.0,1,1068.0,4000
PHY313811,6549.0,1,1068.0,8000
PHY313816,5794.0,1,1068.0,13000
PHY313826,5569.0,1,1068.0,19000
PHY313826,7820.0,1,1068.0,19000
PHY313830,8622.0,1,1068.0,13000
PHY313844,8622.0,1,1068.0,0
PHY313847,3249.0,1,1068.0,26000
PHY313847,4576.0,1,1068.0,38000
PHY313847,5185.0,1,1068.0,26000
PHY313850,83.0,1,1068.0,10000
PHY313850,311.0,1,1068.0,30000
PHY313850,1739.0,1,1068.0,15000
PHY313850,2724.0,1,1068.0,15000
PHY313850,3612.0,1,1068.0,43000
PHY313850,3772.0,1,1068.0,23000
PHY313850,3893.0,1,0.0,8000
PHY313850,4019.0,3,3204.0,42000
PHY313850,4523.0,1,1068.0,4000
PHY313850,5551.0,1,1068.0,16000
PHY313850,7843.0,1,1068.0,23000
PHY313850,7902.0,1,1068.0,6000
PHY313850,7991.0,1,1068.0,43000
PHY313850,9904.0,1,1068.0,12000
PHY313850,9971.0,1,1068.0,16000
PHY313859,9910.0,1,1068.0,12000
PHY313867,22.0,1,1068.0,33000
PHY313867,311.0,1,1068.0,3000
PHY313867,2724.0,1,0.0,11000
PHY313867,2762.0,1,1068.0,10000
PHY313867,3404.0,1,1068.0,5000
PHY313867,3485.0,1,1068.0,33000
PHY313867,3723.0,1,0.0,11000
PHY313867,4011.0,1,1068.0,15000
PHY313867,4019.0,2,2136.0,36000
PHY313867,4131.0,1,1068.0,3000
PHY313867,4516.0,1,1068.0,3000
PHY313867,5503.0,1,1068.0,8000
PHY313867,7915.0,1,1068.0,12000
PHY313867,7931.0,1,1068.0,6000
PHY313867,8151.0,1,1068.0,10000
PHY313867,8604.0,1,1068.0,3000
PHY313867,8659.0,1,1068.0,4000
PHY313867,8674.0,1,1068.0,16000
PHY313867,8703.0,1,1068.0,3000
PHY313867,9339.0,1,1068.0,18000
PHY313867,9604.0,1,1068.0,10000
PHY313870,7915.0,1,1068.0,0
PHY313876,5794.0,1,1068.0,8000
PHY313880,7939.0,1,1068.0,9000
PHY313889,5014.0,1,1068.0,11000
PHY313890,8607.0,1,1068.0,9000
PHY313900,9904.0,2,2136.0,12000
PHY313904,122.0,2,2136.0,40000
PHY313904,387.0,1,1068.0,22000
PHY313904,496.0,1,1068.0,15000
PHY313904,2724.0,2,2136.0,40000
PHY313904,2762.0,1,1068.0,10000
PHY313904,2763.0,1,1068.0,17000
PHY313904,3491.0,2,2136.0,12000
PHY313904,3812.0,1,1068.0,5000
PHY313904,3893.0,1,1068.0,9000
PHY313904,3895.0,1,1068.0,9000
PHY313904,3995.0,3,3204.0,22000
PHY313904,4019.0,3,3204.0,62000
PHY313904,4240.0,2,2136.0,12000
PHY313904,4516.0,1,1068.0,5000
PHY313904,4525.0,1,1068.0,10000
PHY313904,4562.0,1,1068.0,15000
PHY313904,4651.0,1,1068.0,6000
PHY313904,5531.0,1,1068.0,18000
PHY313904,5849.0,1,1068.0,8000
PHY313904,7915.0,1,1068.0,18000
PHY313904,8154.0,3,3204.0,28000
PHY313904,8321.0,1,1068.0,6000
PHY313904,8703.0,1,1068.0,7000
PHY313904,8856.0,1,1068.0,11000
PHY313904,8877.0,1,1068.0,4000
PHY313904,8929.0,1,1068.0,6000
PHY313904,9671.0,2,2136.0,26000
PHY313904,9904.0,4,4272.0,44000
PHY313904,9905.0,2,2136.0,16000
PHY313920,3893.0,2,2136.0,26000
PHY313920,4019.0,1,1068.0,6000
PHY313920,5419.0,1,1068.0,36000
PHY313920,9904.0,1,1068.0,8000
PHY313926,2724.0,1,1068.0,9000
PHY313926,4019.0,1,1068.0,9000
PHY313926,9904.0,1,1068.0,9000
PHY313927,66.0,1,1068.0,25000
PHY313927,652.0,1,1068.0,6000
PHY313927,2724.0,3,3204.0,42000
PHY313927,2752.0,1,1068.0,25000
PHY313927,3326.0,1,1068.0,5000
PHY313927,3772.0,1,1068.0,11000
PHY313927,3995.0,2,2136.0,15000
PHY313927,4019.0,3,3204.0,24000
PHY313927,4311.0,1,1068.0,6000
PHY313927,4414.0,1,1068.0,6000
PHY313927,4516.0,1,1068.0,2000
PHY313927,4525.0,2,2136.0,21000
PHY313927,4849.0,1,1068.0,16000
PHY313927,5381.0,1,1068.0,16000
PHY313927,5749.0,1,1068.0,6000
PHY313927,7054.0,1,1068.0,10000
PHY313927,8154.0,2,2136.0,22000
PHY313927,8166.0,1,1068.0,14000
PHY313927,8872.0,1,1068.0,9000
PHY313927,8903.0,1,1068.0,3000
PHY313927,9390.0,1,1068.0,5000
PHY313927,9466.0,1,1068.0,10000
PHY313927,9604.0,1,1068.0,11000
PHY313927,9904.0,2,2136.0,36000
PHY313927,9955.0,1,1068.0,6000
PHY313930,2724.0,1,1068.0,22000
PHY313930,6561.0,1,1068.0,10000
PHY313930,8108.0,1,1068.0,22000
PHY313947,4233.0,1,1068.0,5000
PHY313953,8891.0,1,1068.0,19000
PHY313960,7931.0,1,1068.0,12000
PHY313970,3783.0,1,1068.0,0
PHY313977,3320.0,1,1068.0,10000
PHY313977,4464.0,1,1068.0,10000
PHY313978,234.0,2,2136.0,24000
PHY313984,80.0,1,1068.0,16000
PHY313984,387.0,1,1068.0,16000
PHY313984,2724.0,1,1068.0,3000
PHY313984,3324.0,1,1068.0,11000
PHY313984,8605.0,1,1068.0,3000
PHY313985,3951.0,2,2136.0,42000
PHY313985,5640.0,1,1068.0,14000
PHY313985,6822.0,1,1068.0,14000
PHY313988,2724.0,1,1068.0,14000
PHY313988,8154.0,1,1068.0,14000
PHY314011,9904.0,1,1068.0,13000
PHY314016,2001.0,1,1068.0,5000
PHY314029,8152.0,1,1068.0,14000
PHY314038,51.0,1,1068.0,46000
PHY314041,3783.0,2,2136.0,30000
PHY314048,7935.0,1,1068.0,10000
PHY314068,8154.0,1,1068.0,24000
PHY314085,51.0,1,1068.0,28000
PHY314092,17.0,1,1068.0,5000
PHY314092,4263.0,1,1068.0,5000
PHY314092,4311.0,1,1068.0,10000
PHY314092,8627.0,2,2136.0,16000
PHY314092,9607.0,1,1068.0,13000
PHY314121,3895.0,1,1068.0,6000
PHY314131,4019.0,1,1068.0,32000
PHY314131,4439.0,1,1068.0,32000
PHY314131,5123.0,1,1068.0,0
PHY314145,70.0,1,1068.0,15000
PHY314171,66.0,1,1068.0,10000
PHY314212,6029.0,1,1068.0,4000
PHY314230,3572.0,1,1068.0,15000
PHY314230,8622.0,1,1068.0,15000
PHY314239,5123.0,1,1068.0,0
PHY314243,412.0,1,1068.0,8000
PHY314243,8622.0,1,1068.0,8000
PHY314256,9904.0,1,1068.0,12000
PHY314261,3893.0,1,1068.0,4000
PHY314263,66.0,2,2136.0,24000
PHY314263,2724.0,2,2136.0,24000
PHY314263,4513.0,2,2136.0,17000
PHY314263,4573.0,2,2136.0,34000
PHY314263,5185.0,2,2136.0,114000
PHY314263,5459.0,2,2136.0,114000
PHY314263,5551.0,1,1068.0,15000
PHY314263,7915.0,2,2136.0,22000
PHY314263,7931.0,1,1068.0,19000
PHY314263,8151.0,4,4272.0,44000
PHY314263,8154.0,2,2136.0,38000
PHY314263,8659.0,2,2136.0,6000
PHY314263,8801.0,1,1068.0,9000
PHY314263,8872.0,1,1068.0,6000
PHY314263,8919.0,2,2136.0,8000
PHY314263,9390.0,2,2136.0,20000
PHY314263,9904.0,3,3204.0,25000
PHY314263,9907.0,1,1068.0,5000
PHY314263,9962.0,2,2136.0,10000
PHY314276,131.0,1,1068.0,23000
PHY314276,4516.0,1,1068.0,2000
PHY314276,9339.0,1,1068.0,10000
PHY314300,8154.0,1,1068.0,14000
PHY314308,4019.0,1,1068.0,5000
PHY314308,4516.0,1,1068.0,5000
PHY314309,8841.0,1,1068.0,4000
PHY314312,9604.0,1,1068.0,13000
PHY314318,5119.0,1,1068.0,10000
PHY314318,9672.0,1,1068.0,10000
PHY314321,9904.0,1,1068.0,900
PHY314339,3615.0,1,1068.0,19000
PHY314341,66.0,1,1068.0,10000
PHY314341,2724.0,1,1068.0,10000
PHY314346,8627.0,1,1068.0,3000
PHY314346,8703.0,1,1068.0,4000
PHY314346,9904.0,1,1068.0,3000
PHY314364,3893.0,1,1068.0,3000
PHY314364,4233.0,1,1068.0,8000
PHY314364,7855.0,1,1068.0,10000
PHY314373,8607.0,1,1068.0,5000
PHY314373,9962.0,1,1068.0,5000
PHY314377,6851.0,1,1068.0,13000
PHY314378,8192.0,1,1068.0,6000
PHY314379,70.0,1,1068.0,22000
PHY314379,4019.0,1,1068.0,22000
PHY314392,8877.0,1,1068.0,0
PHY314394,5123.0,1,1068.0,9000
PHY314408,9999.0,1,0.0,600
PHY314410,66.0,8,8544.0,122000
PHY314410,80.0,4,4272.0,66000
PHY314410,81.0,2,2136.0,50000
PHY314410,206.0,2,2136.0,14000
PHY314410,309.0,2,2136.0,8000
PHY314410,311.0,6,6408.0,62000
PHY314410,1623.0,2,2136.0,18000
PHY314410,1734.0,2,2136.0,18000
PHY314410,2724.0,8,8544.0,100000
PHY314410,2763.0,2,2136.0,18000
PHY314410,3722.0,4,4272.0,16000
PHY314410,3771.0,2,2136.0,26000
PHY314410,3772.0,4,4272.0,44000
PHY314410,3779.0,2,2136.0,50000
PHY314410,3787.0,2,2136.0,22000
PHY314410,3794.0,2,2136.0,0
PHY314410,3845.0,2,2136.0,32000
PHY314410,3893.0,12,12816.0,158000
PHY314410,4019.0,14,14952.0,118000
PHY314410,4131.0,2,2136.0,6000
PHY314410,4292.0,2,2136.0,8000
PHY314410,4438.0,2,2136.0,14000
PHY314410,4439.0,2,2136.0,22000
PHY314410,4513.0,8,8544.0,46000
PHY314410,4516.0,8,8544.0,42000
PHY314410,4523.0,2,2136.0,10000
PHY314410,4576.0,2,2136.0,0
PHY314410,4591.0,2,2136.0,48000
PHY314410,4852.0,2,2136.0,48000
PHY314410,4901.0,2,2136.0,12000
PHY314410,5011.0,2,2136.0,10000
PHY314410,5123.0,2,2136.0,108000
PHY314410,5305.0,4,4272.0,36000
PHY314410,5362.0,2,2136.0,18000
PHY314410,5459.0,2,2136.0,30000
PHY314410,5491.0,2,2136.0,10000
PHY314410,5503.0,2,0.0,48000
PHY314410,5749.0,2,2136.0,8000
PHY314410,5849.0,2,2136.0,24000
PHY314410,7171.0,2,2136.0,14000
PHY314410,7767.0,2,2136.0,26000
PHY314410,7854.0,2,0.0,34000
PHY314410,7915.0,2,2136.0,22000
PHY314410,7932.0,2,2136.0,10000
PHY314410,7935.0,4,4272.0,34000
PHY314410,7936.0,2,2136.0,16000
PHY314410,8104.0,2,2136.0,78000
PHY314410,8108.0,2,2136.0,114000
PHY314410,8112.0,2,2136.0,16000
PHY314410,8151.0,8,6408.0,98000
PHY314410,8152.0,2,2136.0,20000
PHY314410,8154.0,14,14952.0,180000
PHY314410,8191.0,2,2136.0,12000
PHY314410,8321.0,2,0.0,50000
PHY314410,8415.0,2,0.0,34000
PHY314410,8627.0,2,2136.0,8000
PHY314410,8674.0,2,2136.0,26000
PHY314410,8703.0,2,2136.0,18000
PHY314410,8838.0,2,2136.0,16000
PHY314410,8856.0,2,2136.0,14000
PHY314410,8872.0,2,2136.0,6000
PHY314410,8893.0,2,2136.0,8000
PHY314410,8897.0,2,2136.0,4000
PHY314410,8954.0,2,2136.0,16000
PHY314410,9339.0,6,6408.0,66000
PHY314410,9390.0,3,3204.0,27000
PHY314410,9468.0,2,2136.0,16000
PHY314410,9671.0,8,8544.0,108000
PHY314410,9904.0,10,10680.0,134000
PHY314410,9907.0,2,2136.0,6000
PHY314410,9910.0,4,4272.0,76000
PHY314410,9921.0,2,2136.0,18000
PHY314410,9952.0,2,2136.0,4000
PHY314410,9962.0,2,2136.0,8000
PHY314410,9999.0,2,2136.0,6000
PHY314411,260.0,1,1068.0,29000
PHY314411,9671.0,1,1068.0,29000
PHY314412,3772.0,1,1068.0,14000
PHY314419,66.0,1,1068.0,10000
PHY314419,2724.0,1,1068.0,10000
PHY314419,3772.0,2,2136.0,22000
PHY314419,4019.0,1,1068.0,10000
PHY314419,4240.0,1,1068.0,32000
PHY314419,5123.0,1,1068.0,18000
PHY314419,9971.0,2,2136.0,50000
PHY314420,3893.0,1,1068.0,7000
PHY314420,8604.0,2,2136.0,6000
PHY314420,9904.0,1,1068.0,4000
PHY314443,66.0,1,1068.0,0
PHY314444,9904.0,1,0.0,3000
PHY314465,4573.0,1,1068.0,21000
PHY314471,9955.0,1,1068.0,4000
PHY314531,3893.0,1,1068.0,10000
PHY314531,4019.0,1,1068.0,10000
PHY314598,412.0,1,1068.0,50000
PHY314598,3926.0,1,1068.0,50000
PHY314598,4254.0,1,1068.0,50000
PHY314602,6859.0,1,1068.0,6000
PHY314604,309.0,1,1068.0,4000
PHY314605,3995.0,1,1068.0,14000
PHY314609,496.0,1,1068.0,12000
PHY314609,605.0,1,1068.0,6000
PHY314609,3249.0,1,1068.0,12000
PHY314609,5551.0,1,1068.0,10000
PHY314609,6849.0,1,1068.0,3000
PHY314609,8154.0,1,1068.0,13000
PHY314609,9904.0,1,1068.0,5000
PHY314614,66.0,2,2136.0,56000
PHY314614,4019.0,2,2136.0,56000
PHY314616,4023.0,1,1068.0,12000
PHY314616,9904.0,1,1068.0,7000
PHY314617,66.0,1,1068.0,16000
PHY314617,2724.0,1,1068.0,0
PHY314617,3404.0,1,1068.0,7000
PHY314617,3772.0,1,1068.0,15000
PHY314617,4019.0,1,1068.0,16000
PHY314617,6029.0,1,1068.0,2000
PHY314617,7915.0,1,1068.0,9000
PHY314617,8703.0,1,1068.0,11000
PHY314617,9671.0,1,1068.0,0
PHY314619,9465.0,1,1068.0,6000
PHY314619,9671.0,1,0.0,3000
PHY314624,6563.0,1,1068.0,5000
PHY314630,3979.0,1,1068.0,17000
PHY314631,8154.0,1,1068.0,16000
PHY314635,3613.0,1,1068.0,33000
PHY314635,5123.0,2,2136.0,400
PHY314636,3722.0,1,1068.0,6000
PHY314636,3925.0,1,1068.0,35000
PHY314636,8180.0,1,1068.0,13000
PHY314642,9904.0,1,1068.0,14000
PHY314650,66.0,1,1068.0,10000
PHY314650,4263.0,1,1068.0,10000
PHY314651,2724.0,1,1068.0,11000
PHY314651,3722.0,1,1068.0,6000
PHY314651,3893.0,4,4272.0,29000
PHY314651,3927.0,1,1068.0,0
PHY314651,3995.0,1,1068.0,2000
PHY314651,4019.0,2,2136.0,18000
PHY314651,4139.0,1,1068.0,19000
PHY314651,4311.0,2,2136.0,18000
PHY314651,4513.0,1,1068.0,8000
PHY314651,4516.0,1,1068.0,3000
PHY314651,5849.0,1,1068.0,8000
PHY314651,7935.0,1,1068.0,14000
PHY314651,7936.0,4,4272.0,52000
PHY314651,8108.0,1,1068.0,19000
PHY314651,8151.0,1,1068.0,15000
PHY314651,8604.0,2,2136.0,7000
PHY314651,8622.0,1,1068.0,11000
PHY314651,8683.0,2,2136.0,18000
PHY314651,9672.0,1,1068.0,46000
PHY314651,9904.0,1,1068.0,8000
PHY314661,6851.0,1,1068.0,5000
PHY314682,3995.0,1,1068.0,9000
PHY314682,4139.0,1,1068.0,0
PHY314682,6823.0,1,0.0,4000
PHY314682,8051.0,1,1068.0,10000
PHY314682,9904.0,2,2136.0,11000
PHY314682,9961.0,1,0.0,4000
PHY314687,66.0,1,1068.0,10000
PHY314687,311.0,2,2136.0,6000
PHY314687,594.0,2,2136.0,6000
PHY314687,598.0,2,2136.0,10000
PHY314687,741.0,1,1068.0,7000
PHY314687,2724.0,1,1068.0,10000
PHY314687,3572.0,1,1068.0,5000
PHY314687,3898.0,1,1068.0,9000
PHY314687,4019.0,3,3204.0,36000
PHY314687,4576.0,2,2136.0,52000
PHY314687,8154.0,3,3204.0,36000
PHY314687,8622.0,1,1068.0,9000
PHY314687,8856.0,1,1068.0,5000
PHY314687,8872.0,1,1068.0,4000
